segment_dur_uttr,c_type_f,speakerSegtype,languageSegtype,segment_type_o,language,language_f,speaker_f,dur,ul,ll,model
0.13768827705627676,stop,mn_tw_11.consonant,Amharic.vowel,vowel,Amharic,Amharic,mn_tw_11,0.15743449273639606,0.16303127979036472,0.1518377056824274,cv_mod_baseline
0.13878026803751772,stop,mn_tw_11.consonant,Amharic.vowel,vowel,Amharic,Amharic,mn_tw_11,0.1588155860584873,0.16453301343342497,0.15309815868354965,cv_mod_baseline
0.13987225901875872,stop,mn_tw_11.consonant,Amharic.vowel,vowel,Amharic,Amharic,mn_tw_11,0.16019701920078383,0.16604199420509852,0.15435204419646914,cv_mod_baseline
0.14096424999999968,stop,mn_tw_11.consonant,Amharic.vowel,vowel,Amharic,Amharic,mn_tw_11,0.16157874442582412,0.16755595218034777,0.15560153667130047,cv_mod_baseline
0.032857142857142786,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.03427294815603219,0.03716150068851115,0.03138439562355323,cv_mod_baseline
0.033949133838383765,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.03520808773353143,0.03803755485607253,0.03237862061099033,cv_mod_baseline
0.03504112481962474,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.03614320205402657,0.03891660305852995,0.03336980104952318,cv_mod_baseline
0.03613311580086572,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.03707829098670615,0.03979883253751206,0.03435774943590023,cv_mod_baseline
0.0372251067821067,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.038014208691310634,0.04068235267179875,0.03534606471082252,cv_mod_baseline
0.03831709776334768,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.03895050567430291,0.041568181481245685,0.03633282986736013,cv_mod_baseline
0.039409088744588656,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.03988802869790359,0.04245415861325827,0.03732189878254891,cv_mod_baseline
0.04050107972582964,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.04082616071159913,0.04334169528318714,0.038310626140011114,cv_mod_baseline
0.04159307070707062,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.041766782493293526,0.044225514395553465,0.03930805059103359,cv_mod_baseline
0.0426850616883116,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.04271197096105583,0.045099575155106715,0.04032436676700494,cv_mod_baseline
0.04377705266955258,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.0436629675664738,0.045959863024076744,0.04136607210887086,cv_mod_baseline
0.044869043650793555,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.04461819832792579,0.04681053117201495,0.042425865483836624,cv_mod_baseline
0.045961034632034534,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.04557568074697507,0.04765668399509667,0.043494677498853475,cv_mod_baseline
0.04705302561327551,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.04653316996334033,0.04850336900811457,0.04456297091856609,cv_mod_baseline
0.04814501659451649,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.04748831639355432,0.049354451102315046,0.04562218168479359,cv_mod_baseline
0.04923700757575747,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.04843881611013545,0.05021168763209952,0.04666594458817138,cv_mod_baseline
0.05032899855699845,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.049382560697410115,0.05107427063211331,0.04769085076270692,cv_mod_baseline
0.051420989538239426,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.05031776507916455,0.051939116427656036,0.048696413730673065,cv_mod_baseline
0.052512980519480404,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.05124296853531747,0.052801835042754756,0.049684102027880185,cv_mod_baseline
0.05360497150072138,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.05215713806143897,0.05365813004011786,0.05065614608276008,cv_mod_baseline
0.05469696248196236,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.05305980508332773,0.05450509427641048,0.051614515890244975,cv_mod_baseline
0.05578895346320334,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.05395107420035997,0.05534195713363663,0.05256019126708332,cv_mod_baseline
0.05688094444444432,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.054831591019045674,0.056170176634448676,0.05349300540364267,cv_mod_baseline
0.057972935425685296,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.055702469186824304,0.05699290493730098,0.05441203343634763,cv_mod_baseline
0.059064926406926274,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.056565212799804955,0.05781407493225549,0.05531635066735442,cv_mod_baseline
0.06015691738816725,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.05742157282244431,0.05863725415276875,0.056205891492119874,cv_mod_baseline
0.06124890836940823,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.058273420966028305,0.059464804660223206,0.057082037271833405,cv_mod_baseline
0.06234089935064921,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.05912265953433741,0.06029766405189133,0.057947655016783485,cv_mod_baseline
0.0634328903318902,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.05997114733052266,0.061135746936522996,0.058806547724522325,cv_mod_baseline
0.06452488131313117,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.06082048375292566,0.061978419276113854,0.05966254822973747,cv_mod_baseline
0.06561687229437216,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.06167189449097233,0.06282512986052387,0.06051865912142079,cv_mod_baseline
0.06670886327561312,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.06252615935892318,0.06367580783693498,0.06137651088091138,cv_mod_baseline
0.06780085425685412,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.06338357133730434,0.0645308669330211,0.06223627574158757,cv_mod_baseline
0.06889284523809508,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.06424392839952886,0.06539085622815616,0.06309700057090156,cv_mod_baseline
0.06998483621933607,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.06510656144681205,0.06625592333988868,0.06395719955373542,cv_mod_baseline
0.07107682720057704,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.0659703726223309,0.0671253413502406,0.06481540389442118,cv_mod_baseline
0.07216881818181803,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.06683393742027821,0.0679973287989016,0.06567054604165483,cv_mod_baseline
0.07326080916305899,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.06769564486777291,0.06886935592754351,0.06652193380800231,cv_mod_baseline
0.07435280014429999,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.06855376946223961,0.06973850621594771,0.0673690327085315,cv_mod_baseline
0.07544479112554095,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.06940655524356495,0.07060199426993163,0.06821111621719828,cv_mod_baseline
0.07653678210678194,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07025232033642217,0.07145769324676227,0.06904694742608208,cv_mod_baseline
0.07762877308802292,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07108955056338065,0.07230443108631371,0.06987467004044759,cv_mod_baseline
0.0787207640692639,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.0719169765585579,0.0731419696741216,0.0706919834429942,cv_mod_baseline
0.07981275505050488,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07273363043893832,0.07397069165257175,0.0714965692253049,cv_mod_baseline
0.08090474603174586,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07353887983635678,0.07479112547493852,0.07228663419777503,cv_mod_baseline
0.08199673701298683,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07433243302016841,0.07560350005308299,0.07306136598725384,cv_mod_baseline
0.08308872799422781,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07511440093936911,0.07640770003162664,0.07382110184711158,cv_mod_baseline
0.08418071897546879,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07588525358049811,0.07720330768245177,0.07456719947854444,cv_mod_baseline
0.08527270995670977,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07664572617548258,0.07798980386326071,0.07530164848770446,cv_mod_baseline
0.08636470093795075,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07739676145833797,0.07876701291437768,0.07602651000229826,cv_mod_baseline
0.08745669191919173,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.0781394505813706,0.07953549658453202,0.07674340457820919,cv_mod_baseline
0.0885486829004327,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07887497430809291,0.08029672832464281,0.07745322029154302,cv_mod_baseline
0.08964067388167368,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.07960454900755182,0.08105297300114767,0.07815612501395597,cv_mod_baseline
0.09073266486291466,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.0803293810969611,0.0818068964435616,0.0788518657503606,cv_mod_baseline
0.09182465584415564,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.0810506324486045,0.08256102636423601,0.07954023853297298,cv_mod_baseline
0.09291664682539662,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08176941033650634,0.08331729687326032,0.08022152379975235,cv_mod_baseline
0.0940086378066376,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08248678752203305,0.0840768338896507,0.08089674115441539,cv_mod_baseline
0.09510062878787859,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.0832037681500728,0.08483984291868507,0.08156769338146053,cv_mod_baseline
0.09619261976911955,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08392128861039021,0.0856058664396601,0.08223671078112031,cv_mod_baseline
0.09728461075036055,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08464023280709136,0.086374312680506,0.08290615293367673,cv_mod_baseline
0.09837660173160151,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08536144919104688,0.08714497363926434,0.08357792474282942,cv_mod_baseline
0.0994685927128425,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08608576658767263,0.08791836705268752,0.08425316612265774,cv_mod_baseline
0.10056058369408347,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08681400574385645,0.0886958035516023,0.0849322079361106,cv_mod_baseline
0.10165257467532446,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08754698415767974,0.08947917235828029,0.08561479595707919,cv_mod_baseline
0.10274456565656542,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08828550071169441,0.09027052425037767,0.08630047717301116,cv_mod_baseline
0.10383655663780642,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08903020117933548,0.09107155431483242,0.08698884804383854,cv_mod_baseline
0.10492854761904738,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.08978160742206354,0.09188319365986232,0.08768002118426475,cv_mod_baseline
0.10602053860028837,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.09054018039383249,0.09270545457395477,0.08837490621371022,cv_mod_baseline
0.10711252958152934,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.09130626976869352,0.09353758536976625,0.08907495416762079,cv_mod_baseline
0.10820452056277033,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.09208010098662929,0.09437844014535345,0.08978176182790513,cv_mod_baseline
0.1092965115440113,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.0928617389962402,0.09522694455249532,0.09049653343998508,cv_mod_baseline
0.11038850252525229,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.09365106391572912,0.09608246758123179,0.09121966025022646,cv_mod_baseline
0.11148049350649325,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.09444775553346577,0.0969449762017641,0.09195053486516744,cv_mod_baseline
0.11257248448773424,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.09525128925208816,0.09781492194652393,0.09268765655765239,cv_mod_baseline
0.1136644754689752,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.096060957923748,0.09869295423160356,0.09342896161589244,cv_mod_baseline
0.1147564664502162,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.09687590340450665,0.09957946527692063,0.09417234153209267,cv_mod_baseline
0.11584845743145716,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.0976951302552023,0.10047401300028552,0.09491624751011907,cv_mod_baseline
0.11694044841269816,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.09851754875479338,0.10137507253047388,0.09566002497911287,cv_mod_baseline
0.11803243939393912,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.09934202940910136,0.10228013364073833,0.09640392517746439,cv_mod_baseline
0.11912443037518011,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10016745510381983,0.10318616158333765,0.097148748624302,cv_mod_baseline
0.12021642135642108,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10099278681970013,0.10409021350393183,0.09789536013546843,cv_mod_baseline
0.12130841233766207,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10181711915518259,0.10499015147674047,0.0986440868336247,cv_mod_baseline
0.12240040331890306,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10263989398103048,0.10588682102239065,0.0993929669396703,cv_mod_baseline
0.12349239430014403,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10346048803411233,0.106779352374332,0.10014162369389265,cv_mod_baseline
0.12458438528138502,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10427854766263459,0.10766860902061669,0.10088848630465248,cv_mod_baseline
0.12567637626262598,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.1050945291850742,0.10855952139560623,0.10162953697454216,cv_mod_baseline
0.12676836724386698,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10590843566896932,0.10945302812213059,0.10236384321580805,cv_mod_baseline
0.12786035822510794,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10672044179326581,0.11034973182551316,0.10309115176101846,cv_mod_baseline
0.12895234920634893,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10753065479896334,0.1112481757890699,0.10381313380885679,cv_mod_baseline
0.1300443401875899,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10833952152976414,0.1121473762000097,0.10453166685951859,cv_mod_baseline
0.1311363311688309,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10914769670463835,0.11304804975393157,0.10524734365534513,cv_mod_baseline
0.13222832215007185,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.10995557755631102,0.113946832554612,0.10596432255801005,cv_mod_baseline
0.13332031313131285,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.11076349191092688,0.11484302134599803,0.10668396247585574,cv_mod_baseline
0.1344123041125538,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.11157190575440872,0.1157322514906792,0.10741156001813823,cv_mod_baseline
0.1355042950937948,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.11238101989112836,0.11661360424455143,0.1081484355377053,cv_mod_baseline
0.13659628607503577,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.1131909897472984,0.11748709152174855,0.10889488797284824,cv_mod_baseline
0.13768827705627676,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.11400159416244533,0.1183556740683699,0.10964751425652076,cv_mod_baseline
0.13878026803751772,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.11481212684268231,0.11922688672925426,0.11039736695611037,cv_mod_baseline
0.13987225901875872,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.11562261169964597,0.12010063291824538,0.11114459048104655,cv_mod_baseline
0.14096424999999968,stop,mn_tw_11.consonant,Georgian.consonant,consonant,Georgian,Georgian,mn_tw_11,0.11643330132524196,0.12097497170864793,0.11189163094183599,cv_mod_baseline
0.032857142857142786,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.03233573750641535,0.0360504568131483,0.0286210181996824,cv_mod_baseline
0.033949133838383765,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.0335506300811283,0.03711653447331128,0.029984725688945328,cv_mod_baseline
0.03504112481962474,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.034765734435992186,0.03818945483758877,0.031342014034395606,cv_mod_baseline
0.03613311580086572,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.03598123621411062,0.039270531392376594,0.03269194103584464,cv_mod_baseline
0.0372251067821067,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.037196432398980295,0.04035763213412155,0.03403523266383904,cv_mod_baseline
0.03831709776334768,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.03841197539752816,0.0414533069097724,0.035370643885283916,cv_mod_baseline
0.039409088744588656,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.039627168830904586,0.04255475954785628,0.03669957811395289,cv_mod_baseline
0.04050107972582964,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.040842841186563526,0.0436648820517008,0.038020800321426254,cv_mod_baseline
0.04159307070707062,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.04205723182900317,0.044775485412187364,0.03933897824581898,cv_mod_baseline
0.0426850616883116,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.04326840537394932,0.045876707856526,0.04066010289137264,cv_mod_baseline
0.04377705266955258,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.04447537118893133,0.04696183356895901,0.041988908808903644,cv_mod_baseline
0.044869043650793555,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.045680105045716415,0.04803734580970161,0.04332286428173122,cv_mod_baseline
0.045961034632034534,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.04688504674914423,0.04911165834367447,0.04465843515461399,cv_mod_baseline
0.04705302561327551,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.0480929220663759,0.050193747294488715,0.04599209683826309,cv_mod_baseline
0.04814501659451649,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.04930655287841923,0.05129163383146194,0.04732147192537652,cv_mod_baseline
0.04923700757575747,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.05052867361253704,0.052411109267842024,0.04864623795723205,cv_mod_baseline
0.05032899855699845,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.051761751094112456,0.05355498693538161,0.0499685152528433,cv_mod_baseline
0.051420989538239426,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.053007835440269754,0.05472321581597134,0.05129245506456817,cv_mod_baseline
0.052512980519480404,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.054268595678531574,0.055914156117859375,0.05262303523920377,cv_mod_baseline
0.05360497150072138,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.05554519724451894,0.057125755747400704,0.05396463874163717,cv_mod_baseline
0.05469696248196236,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.05683812233977569,0.05835627775878738,0.055319966920764005,cv_mod_baseline
0.05578895346320334,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.058147171902596495,0.05960490655160536,0.05668943725358763,cv_mod_baseline
0.05688094444444432,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.059471518932754826,0.06087182762185456,0.058071210243655094,cv_mod_baseline
0.057972935425685296,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.060809809247492554,0.062157791850205237,0.05946182664477987,cv_mod_baseline
0.059064926406926274,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.06216027452958467,0.06346334229747386,0.06085720676169548,cv_mod_baseline
0.06015691738816725,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.06352091175254689,0.06478798660265338,0.06225383690244039,cv_mod_baseline
0.06124890836940823,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.06488964354500944,0.06612972038150622,0.06364956670851266,cv_mod_baseline
0.06234089935064921,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.06626412988505023,0.06748498740488486,0.06504327236521561,cv_mod_baseline
0.0634328903318902,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.06764148626356616,0.06884914361587857,0.06643382891125374,cv_mod_baseline
0.06452488131313117,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.06901911857439043,0.07021767990234262,0.06782055724643823,cv_mod_baseline
0.06561687229437216,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.07039493918467234,0.07158700737343099,0.06920287099591368,cv_mod_baseline
0.06670886327561312,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.0717674366554757,0.07295491088655978,0.07057996242439163,cv_mod_baseline
0.06780085425685412,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.07313570379448096,0.07432058222829643,0.0719508253606655,cv_mod_baseline
0.06889284523809508,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.07449942345144332,0.0756842580575271,0.07331458884535955,cv_mod_baseline
0.06998483621933607,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.07585880899447724,0.07704662615651109,0.07467099183244338,cv_mod_baseline
0.07107682720057704,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.0772145358624308,0.07840832859612083,0.07602074312874076,cv_mod_baseline
0.07216881818181803,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.07856768697961494,0.07976980544127017,0.07736556851795971,cv_mod_baseline
0.07326080916305899,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.0799201196034881,0.08113218085525441,0.0787080583517218,cv_mod_baseline
0.07435280014429999,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.08127399548366657,0.08249681648926592,0.08005117447806721,cv_mod_baseline
0.07544479112554095,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.08263140289603843,0.08386508889879624,0.08139771689328062,cv_mod_baseline
0.07653678210678194,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.08399423360630641,0.08523860241111086,0.08274986480150195,cv_mod_baseline
0.07762877308802292,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.08536408233973745,0.08661926340466576,0.08410890127480915,cv_mod_baseline
0.0787207640692639,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.0867421741630012,0.08800912155326471,0.0854752267727377,cv_mod_baseline
0.07981275505050488,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.0881293236268272,0.08941000507810308,0.08684864217555131,cv_mod_baseline
0.08090474603174586,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.08952592687270286,0.0908230891723189,0.08822876457308682,cv_mod_baseline
0.08199673701298683,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.09093198724557972,0.0922486061099728,0.08961536838118662,cv_mod_baseline
0.08308872799422781,stop,mn_tw_11.consonant,Georgian.vowel,vowel,Georgian,Georgian,mn_tw_11,0.09234705265529448,0.09368599816766483,0.09100810714292414,cv_mod_baseline
