language,folder,speaker,file,word,word_trs,word_start,word_end,phone,segment_type,phone_start,phone_end,phone_alignment,phone_quality,comment
Georgian,georgian,12242,12242_117,არ,ɑɾ,1.77,1.87,ɑ,vowel,1.77,1.81,NA,NA,NA
Georgian,georgian,12242,12242_119,მოყვანილიც,mɔqʼvɑnilits,2.64,3.17,i,vowel,3.11,3.14,NA,NA,NA
Georgian,georgian,12242,12242_125,რავა,ɾɑvɑ,4.91,5.19,ɑ,vowel,5.12,5.19,NA,NA,NA
Georgian,georgian,12242,12242_129,შემეხმიანე,ʃɛmɛxmiɑnɛ,0.66,1.73,ʃ,consonant,0.66,0.78,NA,NA,NA
Georgian,georgian,12242,12242_149,ჰო,hɔ,3.21,3.36,h,consonant,3.21,3.33,NA,NA,NA
Georgian,georgian,12242,12242_157,და,dɑ,2.5,2.66,ɑ,vowel,2.56,2.66,NA,NA,NA
Georgian,georgian,12242,12242_184,ჩემზე,tʃɛmzɛ,0.1,0.46,z,consonant,0.38,0.43,NA,NA,NA
Georgian,georgian,12242,12242_184,უკეთ,ukʼɛtʰ,0.46,0.76,kʼ,consonant,0.59,0.64,NA,NA,NA
Georgian,georgian,12242,12242_29,ვყოფილვარ,vqʼɔpʰilvɑɾ,2.01,2.38,i,vowel,2.23,2.26,NA,NA,NA
Georgian,georgian,12242,12242_37,წავიდეთ,tsʼɑvidɛtʰ,3.72,4.79,tʰ,consonant,4.26,4.79,NA,NA,NA
Georgian,georgian,12242,12242_57,პატარა,pʼɑtʼɑɾɑ,3.16,3.68,pʼ,consonant,3.16,3.28,NA,NA,NA
Georgian,georgian,12242,12242_57,ისევე,isɛvɛ,4.43,5.06,s,consonant,4.46,4.61,NA,NA,NA
Georgian,georgian,12242,12242_61,რა,ɾɑ,1.22,1.54,ɑ,vowel,1.28,1.54,NA,NA,NA
Georgian,georgian,12242,12242_88,მგონი,mɡɔni,0.62,1.12,ɡ,consonant,0.76,0.84,NA,NA,NA
Georgian,georgian,12242,12242_88,არ,ɑɾ,1.71,1.85,ɑ,vowel,1.71,1.8,NA,NA,NA
Georgian,georgian,12242,12242_88,ვიცი,vitsi,1.85,2.07,i,vowel,1.88,1.99,NA,NA,NA
Georgian,georgian,12242,12242_90,კვირაში,kʼviɾɑʃi,0.79,1.31,i,vowel,1.26,1.31,NA,NA,NA
Georgian,georgian,14237,14237_105,არაფერი,ɑɾɑpʰɛɾi,0.78,1.21,ɛ,vowel,1.03,1.06,NA,NA,NA
Georgian,georgian,14237,14237_133,აზრზე,ɑzɾzɛ,0.76,1.09,z,consonant,0.94,0.98,NA,NA,NA
Georgian,georgian,14237,14237_139,მავიწყდება,mɑvitsʼqʼdɛbɑ,4.24,4.98,tsʼ,consonant,4.57,4.63,NA,NA,NA
Georgian,georgian,14237,14237_14,ნორმალურად,nɔɾmɑluɾɑd,3.49,4.24,u,vowel,3.95,3.98,NA,NA,NA
Georgian,georgian,14237,14237_140,და,dɑ,4.85,5.22,d,consonant,4.85,4.93,NA,NA,NA
Georgian,georgian,14237,14237_140,ის,is,6.95,7.08,i,vowel,6.95,7.03,NA,NA,NA
Georgian,georgian,14237,14237_140,რა,ɾɑ,8.19,8.3,ɾ,consonant,8.19,8.27,NA,NA,NA
Georgian,georgian,14237,14237_174,უნიტაზისა,unitʼɑzisɑ,2.63,3.2,z,consonant,2.96,2.99,NA,NA,NA
Georgian,georgian,14237,14237_18,ჰო,hɔ,0.12,0.83,ɔ,vowel,0.16,0.83,NA,NA,NA
Georgian,georgian,14237,14237_18,დადის,dɑdis,1.01,1.35,ɑ,vowel,1.11,1.14,NA,NA,NA
Georgian,georgian,14237,14237_20,შენი,ʃɛni,1.02,1.3,n,consonant,1.15,1.22,NA,NA,NA
Georgian,georgian,14237,14237_30,საღამოთი,sɑɣɑmɔtʰi,2.95,3.62,ɔ,vowel,3.38,3.43,NA,NA,NA
Georgian,georgian,14237,14237_32,ძმაო,dzmɑɔ,3.45,3.74,dz,consonant,3.45,3.49,NA,NA,NA
Georgian,georgian,14237,14237_33,რომ,ɾɔm,1.69,2.04,ɔ,vowel,1.74,1.88,NA,NA,NA
Georgian,georgian,14237,14237_33,სცვიოდა,stsviɔdɑ,6.28,6.86,ts,consonant,6.39,6.47,NA,NA,NA
Georgian,georgian,14237,14237_45,პენსიონერებზე,pʼɛnsiɔnɛɾɛbzɛ,1.86,2.62,ɛ,vowel,2.58,2.62,NA,NA,NA
Georgian,georgian,14237,14237_57,მიკროფონი,mikʼɾɔhɔni,0.37,0.95,h,consonant,0.72,0.75,NA,NA,NA
Georgian,georgian,14237,14237_57,ხართ,xɑɾtʰ,5.03,5.16,ɑ,vowel,5.07,5.1,NA,NA,NA
Georgian,georgian,14237,14237_8,რა,ɾɑ,2.43,2.71,ɑ,vowel,2.46,2.71,NA,NA,NA
Georgian,georgian,14237,14237_83,რავი,ɾɑvi,0.19,0.38,ɾ,consonant,0.19,0.22,NA,NA,NA
Georgian,georgian,17472,17472_107,შპილკები,ʃpʼilkʼɛbi,5.47,6.09,i,vowel,5.64,5.74,NA,NA,NA
Georgian,georgian,17472,17472_107,დამირეკესო,dɑmiɾɛkʼɛsɔ,10.03,10.86,ɔ,vowel,10.79,10.86,NA,NA,NA
Georgian,georgian,17472,17472_108,დაგირეკოს,dɑɡiɾɛkʼɔs,9.05,9.63,i,vowel,9.25,9.31,NA,NA,NA
Georgian,georgian,17472,17472_109,როგორ,ɾɔɡɔɾ,2.65,2.93,ɾ,consonant,2.65,2.68,NA,NA,NA
Georgian,georgian,17472,17472_115,სადმე,sɑdmɛ,10.83,11.04,s,consonant,10.83,10.86,NA,NA,NA
Georgian,georgian,17472,17472_116,დამირეკოს,dɑmiɾɛkʼɔs,1.52,2.25,s,consonant,2.1,2.25,NA,NA,NA
Georgian,georgian,17472,17472_118,კარგად,kʼɑɾɡɑd,8.5,8.85,d,consonant,8.82,8.85,NA,NA,NA
Georgian,georgian,17472,17472_119,გადიხარო,ɡɑdixɑɾɔ,10.56,11.16,d,consonant,10.71,10.75,NA,NA,NA
Georgian,georgian,17472,17472_120,იმით,imitʰ,8.49,8.68,i,vowel,8.58,8.62,NA,NA,NA
Georgian,georgian,17472,17472_122,რომ,ɾɔm,0.2,0.35,ɔ,vowel,0.23,0.31,NA,NA,NA
Georgian,georgian,17472,17472_122,იმა-,imɑ,3.02,3.19,i,vowel,3.02,3.05,NA,NA,NA
Georgian,georgian,17472,17472_130,მეტყვის,mɛtʼqʼvis,2.71,3.4,i,vowel,3.08,3.11,NA,NA,NA
Georgian,georgian,17472,17472_139,გაჩერდი,ɡɑtʃɛɾdi,2.04,2.75,ɡ,consonant,2.04,2.07,NA,NA,NA
Georgian,georgian,17472,17472_154,სტუმრად,stʼumɾɑd,9.19,9.63,u,vowel,9.27,9.35,NA,NA,NA
Georgian,georgian,17472,17472_156,მოტყდა,mɔtʼqʼdɑ,1.46,1.84,tʼ,consonant,1.53,1.6,NA,NA,NA
Georgian,georgian,17472,17472_158,მჭირდებოდა,mtʃʼiɾdɛbɔdɑ,3.32,3.98,d,consonant,3.86,3.92,NA,NA,NA
Georgian,georgian,17472,17472_158,და,dɑ,4.27,4.4,d,consonant,4.27,4.35,NA,NA,NA
Georgian,georgian,17472,17472_58,მანამდე,mɑnɑmdɛ,1,1.48,ɛ,vowel,1.44,1.48,NA,NA,NA
Georgian,georgian,17472,17472_94,ბავშვები,bɑvʃvɛbi,0.22,0.71,b,consonant,0.57,0.63,NA,NA,NA
Georgian,georgian,17472,17472_98,დროა,dɾɔɑ,0.78,1.15,ɑ,vowel,1.08,1.15,NA,NA,NA
Georgian,georgian,18939,18939_110,მანდ,mɑnd,5.16,5.4,n,consonant,5.32,5.37,NA,NA,NA
Georgian,georgian,18939,18939_117,მისული,misuli,3.1,3.63,l,consonant,3.4,3.52,NA,NA,NA
Georgian,georgian,18939,18939_117,აქვთ,ɑkʰvtʰ,7.69,7.81,tʰ,consonant,7.78,7.81,NA,NA,NA
Georgian,georgian,18939,18939_121,შეწეულ,ʃɛtsʼɛul,5.87,6.34,ɛ,vowel,5.94,5.99,NA,NA,NA
Georgian,georgian,18939,18939_127,წავიდეს,tsʼɑvidɛs,0.98,1.36,ɑ,vowel,1.01,1.11,NA,NA,NA
Georgian,georgian,18939,18939_133,ადრე,ɑdɾɛ,0.92,1.21,ɛ,vowel,1.14,1.21,NA,NA,NA
Georgian,georgian,18939,18939_133,ისე,isɛ,1.46,1.66,i,vowel,1.46,1.54,NA,NA,NA
Georgian,georgian,18939,18939_133,გვერდებზეც,ɡvɛɾdɛbzɛts,1.66,2.18,ɡ,consonant,1.66,1.7,NA,NA,NA
Georgian,georgian,18939,18939_133,შევთავაზეთ,ʃɛvtʰɑvɑzɛtʰ,5.57,6.29,v,consonant,5.87,5.98,NA,NA,NA
Georgian,georgian,18939,18939_139,ვუთხარი,vutʰxɑɾi,0.49,0.87,ɾ,consonant,0.79,0.84,NA,NA,NA
Georgian,georgian,18939,18939_139,სხვასთან,sxvɑstʰɑn,2,2.57,s,consonant,2.34,2.39,NA,NA,NA
Georgian,georgian,18939,18939_143,არ,ɑɾ,2.17,2.32,ɑ,vowel,2.17,2.27,NA,NA,NA
Georgian,georgian,18939,18939_18,გაიკეთე,ɡɑikʼɛtʰɛ,2.45,2.89,ɑ,vowel,2.48,2.54,NA,NA,NA
Georgian,georgian,18939,18939_24,ეგ,ɛɡ,0.62,0.75,ɛ,vowel,0.62,0.7,NA,NA,NA
Georgian,georgian,18939,18939_49,იყოს,iqʼɔs,1.22,1.45,s,consonant,1.4,1.45,NA,NA,NA
Georgian,georgian,18939,18939_62,ექიმთან,ɛkʰimtʰɑn,0.45,0.81,ɑ,vowel,0.7,0.75,NA,NA,NA
Georgian,georgian,18939,18939_70,და,dɑ,1.01,1.15,d,consonant,1.01,1.05,NA,NA,NA
Georgian,georgian,18939,18939_79,ყოფილხარ,qʼɔpʰilxɑɾ,0.55,0.96,ɾ,consonant,0.93,0.96,NA,NA,NA
Georgian,georgian,18939,18939_81,ვარკეთილში,vɑɾkʼɛtʰilʃi,2.13,2.59,i,vowel,2.38,2.42,NA,NA,NA
Georgian,georgian,18939,18939_89,ვეხმარებოდიო,vɛxmɑɾɛbɔdiɔ,5.61,6.35,ɛ,vowel,6.03,6.08,NA,NA,NA
Georgian,georgian,23980,23980_10,დავჭერი,dɑvtʃʼɛɾi,0.77,1.31,i,vowel,1.26,1.31,NA,NA,NA
Georgian,georgian,23980,23980_109,ლენტი,lɛntʼi,0.44,0.7,i,vowel,0.66,0.7,NA,NA,NA
Georgian,georgian,23980,23980_109,ვნახე,vnɑxɛ,2.92,3.4,ɑ,vowel,3,3.04,NA,NA,NA
Georgian,georgian,23980,23980_12,მაკრატელი,mɑkʼɾɑtʼɛli,4.26,4.7,kʼ,consonant,4.32,4.36,NA,NA,NA
Georgian,georgian,23980,23980_12,მაინც,mɑints,6.47,6.64,i,vowel,6.53,6.56,NA,NA,NA
Georgian,georgian,23980,23980_12,და,dɑ,7.63,7.72,d,consonant,7.63,7.68,NA,NA,NA
Georgian,georgian,23980,23980_139,ეს,ɛs,0.77,0.86,ɛ,vowel,0.77,0.82,NA,NA,NA
Georgian,georgian,23980,23980_139,ხელნაკეთი,xɛlnɑkʼɛtʰi,0.86,1.46,x,consonant,0.86,0.98,NA,NA,NA
Georgian,georgian,23980,23980_139,სულ,sul,2.3,2.5,l,consonant,2.42,2.5,NA,NA,NA
Georgian,georgian,23980,23980_139,რომ,ɾɔm,3.64,3.73,ɾ,consonant,3.64,3.67,NA,NA,NA
Georgian,georgian,23980,23980_139,ის,is,5.73,5.95,i,vowel,5.73,5.77,NA,NA,NA
Georgian,georgian,23980,23980_153,მანდ,mɑnd,2.81,3.2,n,consonant,2.99,3.17,NA,NA,NA
Georgian,georgian,23980,23980_16,მოვაძრე,mɔvɑdzɾɛ,1.84,2.26,dz,consonant,2.01,2.11,NA,NA,NA
Georgian,georgian,23980,23980_38,დააქცევ,dɑɑkʰtsɛv,1.86,2.26,ɑ,vowel,1.98,2.11,NA,NA,NA
Georgian,georgian,23980,23980_59,რაღაც,ɾɑɣɑts,8.61,8.94,ɑ,vowel,8.64,8.67,NA,NA,NA
Georgian,georgian,23980,23980_59,ვიცი,vitsi,9.1,9.32,i,vowel,9.2,9.23,NA,NA,NA
Georgian,georgian,23980,23980_59,ვნახე,vnɑxɛ,9.5,9.78,x,consonant,9.61,9.73,NA,NA,NA
Georgian,georgian,23980,23980_81,ახვევენ,ɑxvɛvɛn,1.85,2.27,v,consonant,2.03,2.06,NA,NA,NA
Georgian,georgian,23980,23980_90,რაღაცეებიო,ɾɑɣɑtsɛbiɔ,1.41,1.98,ɑ,vowel,1.62,1.79,NA,NA,NA
Georgian,georgian,23980,23980_93,სახლში,sɑxlʃi,5.53,6.08,s,consonant,5.53,5.64,NA,NA,NA
Georgian,georgian,24470,24470_13,იმას,imɑs,4.19,4.95,m,consonant,4.3,4.77,NA,NA,NA
Georgian,georgian,24470,24470_17,მაინც,mɑints,2.44,2.74,n,consonant,2.65,2.69,NA,NA,NA
Georgian,georgian,24470,24470_19,უკვე,ukʼvɛ,0.65,0.94,v,consonant,0.82,0.88,NA,NA,NA
Georgian,georgian,24470,24470_24,გელაპ-,ɡɛlɑpʼ,1.79,2.09,pʼ,consonant,2.06,2.09,NA,NA,NA
Georgian,georgian,24470,24470_25,ზეიმი,zɛimi,5.8,6.14,ɛ,vowel,5.86,5.99,NA,NA,NA
Georgian,georgian,24470,24470_35,მოიცა,mɔitsɑ,0.61,0.89,ɔ,vowel,0.69,0.73,NA,NA,NA
Georgian,georgian,24470,24470_4,გადაეცი,ɡɑdɑɛtsi,5.49,5.99,i,vowel,5.96,5.99,NA,NA,NA
Georgian,georgian,24470,24470_49,სამსახურზე,sɑmsɑxuɾzɛ,0.33,1.31,s,consonant,0.33,0.4,NA,NA,NA
Georgian,georgian,24470,24470_5,დარწმუნებული,dɑɾtsʼmunɛbuli,1.85,2.62,tsʼ,consonant,2.09,2.16,NA,NA,NA
Georgian,georgian,24470,24470_51,სამსახურზე,sɑmsɑxuɾzɛ,2.64,3.28,ɑ,vowel,2.73,2.8,NA,NA,NA
Georgian,georgian,24470,24470_54,მისული,misuli,3.85,4.41,i,vowel,4.26,4.41,NA,NA,NA
Georgian,georgian,24470,24470_64,კამათი,kʼɑmɑtʰi,8.52,9.18,i,vowel,8.93,9.18,NA,NA,NA
Georgian,georgian,24470,24470_66,საჭიროა,sɑtʃʼiɾɔɑ,4.06,4.7,ɔ,vowel,4.47,4.62,NA,NA,NA
Georgian,georgian,24470,24470_68,შეხსენები,ʃɛxsɛnɛbɑ,0.21,0.75,ɛ,vowel,0.46,0.51,NA,NA,NA
Georgian,georgian,24470,24470_68,მეცნიერებმა,mɛtsniɛɾɛbmɑ,3.72,4.38,ɑ,vowel,4.34,4.38,NA,NA,NA
Georgian,georgian,24470,24470_70,არეულ-დარეულ,ɑɾɛuldɑɾɛul,2.7,3.95,ɛ,vowel,3.22,3.29,NA,NA,NA
Georgian,georgian,24470,24470_70,რაღაც,ɾɑɣɑts,5.43,5.73,ɾ,consonant,5.43,5.49,NA,NA,NA
Georgian,georgian,24470,24470_72,შიგადაშიგ,ʃiɡɑdɑʃiɡ,1.95,2.61,ɡ,consonant,2.12,2.19,NA,NA,NA
Georgian,georgian,24470,24470_9,რომ,ɾɔm,2.12,2.32,m,consonant,2.28,2.32,NA,NA,NA
Georgian,georgian,24470,24470_9,გამოთქმით,ɡɑmɔtʰkʰmitʰ,3.56,4.24,kʰ,consonant,4.02,4.05,NA,NA,NA
Georgian,georgian,24779,24779_10,როგორ,ɾɔɡɔɾ,1.26,1.47,ɔ,vowel,1.38,1.42,NA,NA,NA
Georgian,georgian,24779,24779_105,შვეიცარიაში,ʃvɛitsɑɾiɑʃi,0.16,0.85,ʃ,consonant,0.72,0.8,NA,NA,NA
Georgian,georgian,24779,24779_118,მოგიწევს,mɔɡitsʼɛvs,8.01,8.42,ɛ,vowel,8.29,8.34,NA,NA,NA
Georgian,georgian,24779,24779_118,სეზონი,sɛzɔni,8.42,8.68,ɔ,vowel,8.58,8.62,NA,NA,NA
Georgian,georgian,24779,24779_119,ლამბორჯინით,lɑmbɔɾdʒinitʰ,8.84,9.57,i,vowel,9.42,9.52,NA,NA,NA
Georgian,georgian,24779,24779_120,გეყოლება,ɡɛqʼɔlɛbɑ,0.89,1.24,ɑ,vowel,1.18,1.24,NA,NA,NA
Georgian,georgian,24779,24779_134,ბირთვული,biɾtʰvuli,0,0.46,b,consonant,0,0.12,NA,NA,NA
Georgian,georgian,24779,24779_173,ხარისხია,xɑɾisxiɑ,4.48,5.15,i,vowel,4.73,4.77,NA,NA,NA
Georgian,georgian,24779,24779_173,ხარისხია,xɑɾisxiɑ,4.48,5.15,ɑ,vowel,4.99,5.15,NA,NA,NA
Georgian,georgian,24779,24779_173,უკეთესი,ukʼɛtʰɛsi,5.58,5.95,ɛ,vowel,5.65,5.68,NA,NA,NA
Georgian,georgian,24779,24779_175,ამერიკული,ɑmɛɾikʼuli,2.11,2.62,ɛ,vowel,2.26,2.3,NA,NA,NA
Georgian,georgian,24779,24779_175,ამერიკული,ɑmɛɾikʼuli,2.11,2.62,l,consonant,2.51,2.58,NA,NA,NA
Georgian,georgian,24779,24779_176,მანქანაში,mɑnkʰɑnɑʃi,3.26,3.91,kʰ,consonant,3.38,3.44,NA,NA,NA
Georgian,georgian,24779,24779_28,მაგარი,mɑɡɑɾi,2.1,2.47,m,consonant,2.1,2.13,NA,NA,NA
Georgian,georgian,24779,24779_30,და,dɑ,2.88,2.96,d,consonant,2.88,2.91,NA,NA,NA
Georgian,georgian,24779,24779_36,გ-,ɡ,2.17,2.49,ɡ,consonant,2.17,2.49,NA,NA,NA
Georgian,georgian,24779,24779_36,მაგრად,mɑɡɾɑd,3.46,3.78,m,consonant,3.46,3.53,NA,NA,NA
Georgian,georgian,24779,24779_50,არავინ,ɑɾɑvin,1.2,1.5,n,consonant,1.46,1.5,NA,NA,NA
Georgian,georgian,24779,24779_58,ჩემთან,tʃɛmtʰɑn,0.44,0.78,n,consonant,0.74,0.78,NA,NA,NA
Georgian,georgian,24779,24779_94,მაგარი,mɑɡɑɾi,4.32,4.64,ɑ,vowel,4.39,4.44,NA,NA,NA
Georgian,georgian,28522,28522_10,როდის,ɾɔdis,0.94,1.28,i,vowel,1.16,1.25,NA,NA,NA
Georgian,georgian,28522,28522_119,თუ,tʰu,1.46,1.66,tʰ,consonant,1.46,1.53,NA,NA,NA
Georgian,georgian,28522,28522_123,ვარიანტია,vɑɾiɑntʼiɑ,1.19,1.65,ɾ,consonant,1.29,1.33,NA,NA,NA
Georgian,georgian,28522,28522_159,ჩამოვიდა,tʃɑmɔvidɑ,3.21,3.6,ɔ,vowel,3.36,3.43,NA,NA,NA
Georgian,georgian,28522,28522_163,მუშაობა,muʃɑɔbɑ,0.8,1.18,m,consonant,0.8,0.85,NA,NA,NA
Georgian,georgian,28522,28522_165,დაიწყო,dɑitsʼqʼɔ,0.9,1.29,qʼ,consonant,1.17,1.22,NA,NA,NA
Georgian,georgian,28522,28522_169,ჰყავს,hqʼɑvs,2.69,2.95,qʼ,consonant,2.73,2.76,NA,NA,NA
Georgian,georgian,28522,28522_169,იმას,imɑs,2.95,3.27,i,vowel,2.95,3.04,NA,NA,NA
Georgian,georgian,28522,28522_179,არ,ɑɾ,0.73,0.81,ɑ,vowel,0.73,0.76,NA,NA,NA
Georgian,georgian,28522,28522_183,ცოლის,tsɔlis,1.11,1.44,ɔ,vowel,1.17,1.25,NA,NA,NA
Georgian,georgian,28522,28522_183,სახლშია,sɑxlʃiɑ,3.02,3.37,x,consonant,3.1,3.13,NA,NA,NA
Georgian,georgian,28522,28522_187,არ,ɑɾ,3.54,3.6,ɾ,consonant,3.57,3.6,NA,NA,NA
Georgian,georgian,28522,28522_199,რაღაცას,ɾɑɣɑtsɑs,6.64,6.96,ɑ,vowel,6.68,6.81,NA,NA,NA
Georgian,georgian,28522,28522_199,ბავშვი,bɑvʃvi,7.34,7.6,ɑ,vowel,7.4,7.45,NA,NA,NA
Georgian,georgian,28522,28522_38,იმდენს,imdɛns,1.23,1.48,ɛ,vowel,1.33,1.42,NA,NA,NA
Georgian,georgian,28522,28522_76,ვაბშე,vɑbʃɛ,1.93,2.22,ɑ,vowel,2.01,2.06,NA,NA,NA
Georgian,georgian,28522,28522_84,ვარიანტია,vɑɾiɑntʼiɑ,2.47,2.9,n,consonant,2.74,2.78,NA,NA,NA
Georgian,georgian,28522,28522_92,და,dɑ,3.37,3.5,d,consonant,3.37,3.4,NA,NA,NA
Georgian,georgian,28522,28522_96,ადგილი,ɑdɡili,2.71,2.99,l,consonant,2.84,2.95,NA,NA,NA
Georgian,georgian,28522,28522_98,მაწყობს,mɑtsʼqʼɔbs,0.8,1.2,ɑ,vowel,0.88,0.94,NA,NA,NA
Georgian,georgian,30432,30432_117,გეხვეწებით,ɡɛxvɛtsʼɛbitʰ,2.39,3.07,tsʼ,consonant,2.79,2.86,NA,NA,NA
Georgian,georgian,30432,30432_117,გეხვეწებით,ɡɛxvɛtsʼɛbitʰ,2.39,3.07,ɛ,vowel,2.86,2.95,NA,NA,NA
Georgian,georgian,30432,30432_135,მაიმუნია,mɑimuniɑ,0.76,1.62,i,vowel,1.01,1.1,NA,NA,NA
Georgian,georgian,30432,30432_135,მაიმუნია,mɑimuniɑ,0.76,1.62,n,consonant,1.26,1.4,NA,NA,NA
Georgian,georgian,30432,30432_20,თან,tʰɑn,6.76,6.92,tʰ,consonant,6.76,6.8,NA,NA,NA
Georgian,georgian,30432,30432_32,იცი,itsi,2.32,2.6,i,vowel,2.32,2.42,NA,NA,NA
Georgian,georgian,30432,30432_34,ახალი,ɑxɑli,2.31,2.78,i,vowel,2.73,2.78,NA,NA,NA
Georgian,georgian,30432,30432_40,ნაბიჯს,nɑbidʒs,4.83,5.31,b,consonant,4.98,5.08,NA,NA,NA
Georgian,georgian,30432,30432_42,სიტყვებს,sitʼqʼvɛbs,5.98,6.58,s,consonant,6.54,6.58,NA,NA,NA
Georgian,georgian,30432,30432_42,მერე,mɛɾɛ,6.72,7.34,ɛ,vowel,7.02,7.34,NA,NA,NA
Georgian,georgian,30432,30432_54,კაცო,kʼɑtsɔ,1.33,1.65,ɔ,vowel,1.6,1.65,NA,NA,NA
Georgian,georgian,30432,30432_54,მინდოდა,mindɔdɑ,3.89,4.25,n,consonant,4.01,4.04,NA,NA,NA
Georgian,georgian,30432,30432_54,მინდოდა,mindɔdɑ,3.89,4.25,ɔ,vowel,4.08,4.13,NA,NA,NA
Georgian,georgian,30432,30432_55,ჩვენები,tʃvɛnɛbi,8.41,8.9,ɛ,vowel,8.52,8.59,NA,NA,NA
Georgian,georgian,30432,30432_59,მყავდეს,mqʼɑvdɛs,2.36,3.01,qʼ,consonant,2.41,2.56,NA,NA,NA
Georgian,georgian,30432,30432_68,კარგი,kʼɑɾɡi,0.96,1.33,i,vowel,1.28,1.33,NA,NA,NA
Georgian,georgian,30432,30432_77,დაბერდები,dɑbɛɾdɛbi,1.06,1.7,b,consonant,1.22,1.29,NA,NA,NA
Georgian,georgian,30432,30432_91,ვაჩინო,vɑtʃinɔ,2.54,3.16,v,consonant,2.54,2.57,NA,NA,NA
Georgian,georgian,30432,30432_99,ახლა,ɑxlɑ,0.34,0.57,ɑ,vowel,0.34,0.43,NA,NA,NA
Georgian,georgian,30432,30432_99,რაღად,ɾɑɣɑd,3.39,3.72,ɣ,consonant,3.55,3.59,NA,NA,NA
Georgian,georgian,32287,32287_124,ბიჭო,bitʃʼɔ,3.63,4.02,ɔ,vowel,3.97,4.02,NA,NA,NA
Georgian,georgian,32287,32287_130,რა,ɾɑ,1.55,1.61,ɑ,vowel,1.58,1.61,NA,NA,NA
Georgian,georgian,32287,32287_164,მახსოვს,mɑxsɔvs,0.52,0.74,ɔ,vowel,0.64,0.67,NA,NA,NA
Georgian,georgian,32287,32287_164,მაშინ,mɑʃin,1.29,1.74,n,consonant,1.71,1.74,NA,NA,NA
Georgian,georgian,32287,32287_196,ვაბშე,vɑbʃɛ,1.59,1.89,ɛ,vowel,1.82,1.89,NA,NA,NA
Georgian,georgian,32287,32287_196,სჭირდებათ,stʃʼiɾdɛbɑtʰ,2.01,2.47,d,consonant,2.22,2.26,NA,NA,NA
Georgian,georgian,32287,32287_20,ბიჭო,bitʃʼɔ,0.93,1.43,ɔ,vowel,1.2,1.43,NA,NA,NA
Georgian,georgian,32287,32287_28,რაღაც,ɾɑɣɑts,1.96,2.3,ɾ,consonant,1.96,2.03,NA,NA,NA
Georgian,georgian,32287,32287_28,და,dɑ,5.68,5.81,d,consonant,5.68,5.73,NA,NA,NA
Georgian,georgian,32287,32287_28,გავაყოლებ,ɡɑvɑqʼɔlɛb,6.04,6.61,l,consonant,6.38,6.43,NA,NA,NA
Georgian,georgian,32287,32287_34,წავლენ,tsʼɑvlɛn,1.14,1.49,ɑ,vowel,1.2,1.26,NA,NA,NA
Georgian,georgian,32287,32287_34,კი,kʼi,2.04,2.13,i,vowel,2.08,2.13,NA,NA,NA
Georgian,georgian,32287,32287_34,ტყუილად,tʼqʼuilɑd,6.83,7.11,d,consonant,7.07,7.11,NA,NA,NA
Georgian,georgian,32287,32287_36,ხვალ,xvɑl,2.47,2.69,ɑ,vowel,2.62,2.66,NA,NA,NA
Georgian,georgian,32287,32287_50,გაიგე,ɡɑiɡɛ,3.41,4.09,i,vowel,3.51,3.63,NA,NA,NA
Georgian,georgian,32287,32287_60,რომ,ɾɔm,0.81,1.01,ɾ,consonant,0.81,0.88,NA,NA,NA
Georgian,georgian,32287,32287_60,კარგად,kʼɑɾɡɑd,1.58,1.94,ɾ,consonant,1.76,1.79,NA,NA,NA
Georgian,georgian,32287,32287_82,მაგას,mɑɡɑs,0.53,0.83,s,consonant,0.79,0.83,NA,NA,NA
Georgian,georgian,32287,32287_82,დაემსგავსა,dɑɛmsɡɑvsɑ,3.29,3.96,m,consonant,3.57,3.68,NA,NA,NA
Georgian,georgian,32287,32287_88,საშველი,sɑʃvɛli,0.21,0.75,i,vowel,0.71,0.75,NA,NA,NA
Georgian,georgian,33476,33476_10,ჩაწერილი,tʃɑtsʼɛɾili,8.19,8.78,ɑ,vowel,8.27,8.35,NA,NA,NA
Georgian,georgian,33476,33476_104,ჩამა-,tʃɑmɑ,1.28,1.56,ɑ,vowel,1.52,1.56,NA,NA,NA
Georgian,georgian,33476,33476_105,თურმე,tʰuɾmɛ,1.53,1.8,u,vowel,1.63,1.7,NA,NA,NA
Georgian,georgian,33476,33476_105,მქონდა,mkʰɔndɑ,5.9,6.66,n,consonant,6.31,6.46,NA,NA,NA
Georgian,georgian,33476,33476_113,მანდ,mɑnd,2.88,3.18,ɑ,vowel,2.95,3.06,NA,NA,NA
Georgian,georgian,33476,33476_113,თითქმის,tʰitʰkʰmis,3.42,3.87,tʰ,consonant,3.42,3.48,NA,NA,NA
Georgian,georgian,33476,33476_117,რომ,ɾɔm,8.66,8.77,ɾ,consonant,8.66,8.71,NA,NA,NA
Georgian,georgian,33476,33476_119,გამოიტანა,ɡɑmɔitʼɑnɑ,1.02,1.66,i,vowel,1.28,1.36,NA,NA,NA
Georgian,georgian,33476,33476_137,მშობლები,mʃɔblɛbi,8.71,9.26,m,consonant,8.71,8.74,NA,NA,NA
Georgian,georgian,33476,33476_139,აუ,ɑu,6.74,7.03,u,vowel,6.89,7.03,NA,NA,NA
Georgian,georgian,33476,33476_15,რომ,ɾɔm,1.94,2.2,ɾ,consonant,1.94,1.99,NA,NA,NA
