LANGUAGE,FOLDER,SPEAKER,FILE,WORD,WORD_TRS,WORD_START,WORD_END,PHONE,SEGMENT_TYPE,PHONE_START,PHONE_END,PHONE_ALIGNMENT,PHONE_QUALITY,COMMET
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,da3hua2,dahwa,252.7578,253.2178,a,vowel,252.8278,252.9278,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,dao4,dao,255.8505,255.9505,ao,vowel,255.9005,255.9505,misaligned,NA,should begin earlier + extend later
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,dai4shang4,daishang,360.6451,361.0251,ai,vowel,360.7351,360.8051,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,cheng2shou4,chengshou,378.9293,379.4493,sh,consonant,379.2693,379.3693,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_rs,hua1qian2,hwaqyan,417.5877,418.0677,n,consonant,417.9777,418.0677,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,lian4xi2,lyanxi,40.2004,40.8604,a,vowel,40.3604,40.3904,misaligned,NA,should be aligned sooner
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,shen2me5,shenme,140.5115,140.8615,m,consonant,140.7715,140.8115,misaligned,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,jiu4shi4,jyushii,153.7703,154.1803,ii,vowel,154.1303,154.1803,misaligned,NA,should continue alignment much further
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,zuo4,zwo,156.5203,156.7503,w,consonant,156.6403,156.7003,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,zhuan3bian4,zhwanbyan,177.893,178.283,a,vowel,178.193,178.223,misaligned,NA,can't tell
Taiwan Mandarin,taiwanese_mandarin,mn_tw_57,mn_tw_57_ss,sheng1,sheng,247.9369,248.3069,ng,consonant,248.2069,248.3069,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,xiang4,xyang,3.5325,3.8225,y,consonant,3.6325,3.6625,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,da4jia1,dajya,32.7167,33.1167,a,vowel,32.7667,32.8767,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,zeng1jia1,zengjya,86.1728,86.6728,y,consonant,86.5128,86.5628,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,ke3yi3,kei,221.687,222.067,e,vowel,221.847,221.957,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,jiang4di1,jyangdi,355.3833,355.9133,j,consonant,355.3833,355.4633,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,qie3,qye,424.4339,424.8239,y,consonant,424.5839,424.7639,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,ye3,ye,424.8239,425.1339,y,consonant,424.8239,425.0139,OK,NA,hard to tell
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,tui3bu4,tweibu,459.4969,460.0269,t,consonant,459.4969,459.6569,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,guo4duo1,gwodwo,461.8969,462.4069,o,vowel,462.1369,462.2069,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,shan1xie2,shanxye,465.8356,466.3956,a,vowel,465.9256,466.0056,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,ke3neng2,keneng,484.6224,484.9924,e,vowel,484.7424,484.8124,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_rs,jiao3shang4,jyaoshang,486.2224,486.8424,ao,vowel,486.3524,486.5024,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_ss,bi3jiao4,bijyao,109.8283,110.3183,b,consonant,109.8283,109.9283,OK,NA,beg contains preceding /ai/ but minimal
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_ss,de5,de,135.8086,135.9586,d,consonant,135.8086,135.8986,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_ss,jiu4shi4,jyushii,155.0816,155.4616,ii,vowel,155.4016,155.4616,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_ss,zi4ji3,ziiji,204.3207,204.4607,i,vowel,204.4107,204.4607,misaligned,NA,seems like one consecutive /i/
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_ss,huo4zhe3,hwozhe,250.0783,250.4383,zh,consonant,250.2783,250.3483,OK,NA,sounds weird but there's a segment there...
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_ss,zhe4,zhe,317.0882,317.2182,zh,consonant,317.0882,317.1782,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_ss,da4sheng1,dasheng,373.4171,374.0271,e,vowel,373.7671,373.8171,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_6,mn_tw_6_ss,na4xie1,naxye,467.483,467.983,e,vowel,467.813,467.983,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_8,mn_tw_8_rs,xiu1xian2,xyuxyan,4.0393,4.3893,a,vowel,4.3293,4.3593,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_8,mn_tw_8_rs,liang2hao3,lyanghao,5.5893,6.0293,l,consonant,5.5893,5.6393,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_8,mn_tw_8_rs,xing2zou3,xingzou,77.7586,78.1886,ng,consonant,77.9186,77.9686,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_8,mn_tw_8_rs,deng1,deng,85.9584,86.0984,ng,consonant,86.0484,86.0984,misaligned,NA,don't hear segment
Taiwan Mandarin,taiwanese_mandarin,mn_tw_8,mn_tw_8_rs,ni3,ni,108.0835,108.1935,i,vowel,108.1235,108.1935,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_8,mn_tw_8_rs,ji1hui4,jihwei,118.7314,119.0914,i,vowel,118.8814,118.9114,OK,NA,
Taiwan Mandarin,taiwanese_mandarin,mn_tw_8,mn_tw_8_rs,gui1liao2,gweilyao,130.9109,131.2909,g,consonant,130.9109,130.9409,OK,NA,
