phone_dur_uttr,phone_type_f,speakerSegtype,languageSegtype,segtype_o,language,language_f,speaker_f,dur,ul,ll,model
0.05753954315885992,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.050480149006741595,0.05600114540315907,0.04495915261032412,cv_mod_baseline
0.0588863349403108,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.05159150356939333,0.057081815606373786,0.04610119153241287,cv_mod_baseline
0.06023312672176169,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.05269592954962512,0.05815826449404192,0.04723359460520832,cv_mod_baseline
0.06157991850321257,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.05379008138106996,0.05922750778787521,0.048352654974264705,cv_mod_baseline
0.06292671028466346,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.05487068601801044,0.06028709630892707,0.049454275727093815,cv_mod_baseline
0.06427350206611435,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.0559347761617079,0.06133472144341106,0.050534830880004745,cv_mod_baseline
0.06562029384756524,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.05697991729546145,0.06236799340817178,0.051591841182751126,cv_mod_baseline
0.06696708562901611,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.058004410386281346,0.06338452069296967,0.05262430007959303,cv_mod_baseline
0.068313877410467,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.05900745331769498,0.06438228594356542,0.053632620691824555,cv_mod_baseline
0.06966066919191788,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.059989247059516214,0.06536018977122342,0.054618304347809,cv_mod_baseline
0.07100746097336877,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.0609510207340248,0.0663185426982982,0.05558349876975139,cv_mod_baseline
0.07235425275481966,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.06189505563451264,0.067259438143338,0.05653067312568728,cv_mod_baseline
0.07370104453627055,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.0628245286219284,0.06818663701095361,0.0574624202329032,cv_mod_baseline
0.07504783631772143,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.06374336682807971,0.06910521263364981,0.05838152102250961,cv_mod_baseline
0.0763946280991723,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.06465602956735364,0.07002092250862418,0.059291136626083096,cv_mod_baseline
0.07774141988062319,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.0655672515251697,0.07093950072589524,0.060195002324444184,cv_mod_baseline
0.07908821166207408,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.06648176567328277,0.07186605586533468,0.06109747548123087,cv_mod_baseline
0.08043500344352497,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.06740402508932378,0.07280471116983954,0.06200333900880801,cv_mod_baseline
0.08178179522497586,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.06833794389541657,0.07375853164047007,0.06291735615036308,cv_mod_baseline
0.08312858700642674,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.06928667660334005,0.07472968055766481,0.06384367264901529,cv_mod_baseline
0.08447537878787761,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.0702524514714342,0.07571967551511086,0.06478522742775755,cv_mod_baseline
0.0858221705693285,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.07123648617149345,0.07672960639496307,0.06574336594802382,cv_mod_baseline
0.0871689623507794,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.07223890856771488,0.0777601714589533,0.06671764567647646,cv_mod_baseline
0.08851575413223028,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.0732588525737153,0.07881158078103205,0.06770612436639854,cv_mod_baseline
0.08986254591368117,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.07429455833939706,0.07988330628461597,0.06870581039417815,cv_mod_baseline
0.09120933769513205,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.07534354751447471,0.08097383488573102,0.0697132601432184,cv_mod_baseline
0.09255612947658293,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.07640284432002938,0.08208055717560607,0.07072513146445268,cv_mod_baseline
0.09390292125803382,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.07746922488235092,0.08319989516703356,0.07173855459766827,cv_mod_baseline
0.095249713039484707,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.07853947522081955,0.0843276916447545,0.07275125879688461,cv_mod_baseline
0.0965965048209356,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.07961063806478297,0.08545978841928739,0.07376148771027854,cv_mod_baseline
0.09794329660238647,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.08068022975363952,0.08659264960715095,0.07476780990012809,cv_mod_baseline
0.09929008838383736,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.08174641109063568,0.0877238654545947,0.07576895672667668,cv_mod_baseline
0.10063688016528824,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.08280809556888792,0.08885238955946556,0.07676380157831028,cv_mod_baseline
0.10198367194673913,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.08386501000991602,0.08997854116468006,0.07775147885515198,cv_mod_baseline
0.10333046372819002,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.08491766038553163,0.09110363243285081,0.07873168833821244,cv_mod_baseline
0.10467725550964091,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.08596724915678017,0.0922295045745656,0.07970499373899474,cv_mod_baseline
0.10602404729109179,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.08701553366783744,0.09335804149196182,0.08067302584371307,cv_mod_baseline
0.10737083907254268,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.08806464128115016,0.0944908160882381,0.08163846647406221,cv_mod_baseline
0.10871763085399355,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.08911685758811148,0.09562894907167338,0.08260476610454959,cv_mod_baseline
0.11006442263544444,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.09017440579638719,0.09677317523576108,0.0835756363570133,cv_mod_baseline
0.11141121441689533,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.09123923582644075,0.09792403588368975,0.08455443576919175,cv_mod_baseline
0.11275800619834621,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.09231284056924619,0.0990820761868885,0.08554360495160387,cv_mod_baseline
0.1141047979797971,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.09339611425339268,0.10024793398102091,0.08654429452576445,cv_mod_baseline
0.11545158976124799,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.0944892725055665,0.10142224868840086,0.08755629632273215,cv_mod_baseline
0.11679838154269886,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.09559179683253904,0.10260542824271646,0.08857816542236163,cv_mod_baseline
0.11814517332414975,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.09670249606864094,0.10379728893949565,0.08960770319778623,cv_mod_baseline
0.11949196510560064,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.09781958948298354,0.10499675768528137,0.09064242128068571,cv_mod_baseline
0.12083875688705152,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.0989408482322642,0.10620173337820131,0.0916799630863271,cv_mod_baseline
0.12218554866850241,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.10006377401567856,0.10740920129145468,0.09271834673990245,cv_mod_baseline
0.1235323404499533,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.10118579948285543,0.10861560818088621,0.09375599078482465,cv_mod_baseline
0.12487913223140418,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.10230449327282048,0.10981741831475375,0.09479156823088722,cv_mod_baseline
0.12622592401285507,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.103417752330895,0.11101170683638961,0.09582379782540038,cv_mod_baseline
0.12757271579430596,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.10452396535479014,0.11219662918873717,0.0968513015208431,cv_mod_baseline
0.12891950757575682,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.10562213385607995,0.11337163837364247,0.09787262933851743,cv_mod_baseline
0.13026629935720774,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.1067119337484542,0.1145373754943829,0.09888649200252549,cv_mod_baseline
0.1316130911386586,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.10779376232659342,0.11569541229935518,0.09989211235383166,cv_mod_baseline
0.1329598829201095,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.10886930466744213,0.1168495467700168,0.10088906256486746,cv_mod_baseline
0.13430667470156038,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.10993939779372,0.1179992653551297,0.1018795302323103,cv_mod_baseline
0.13565346648301127,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.11100613372245927,0.11914676441238807,0.10286550303253046,cv_mod_baseline
0.13700025826446216,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.11207156989675134,0.12029217318936637,0.1038509666041363,cv_mod_baseline
0.13834705004591302,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.11313764107784655,0.12143597499779274,0.10483930715790035,cv_mod_baseline
0.13969384182736394,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.11420500262376604,0.1225846847422415,0.10582532050529057,cv_mod_baseline
0.1410406336088148,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.11527593124259426,0.12373497571518603,0.10681688677000249,cv_mod_baseline
0.1423874253902657,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.11635222048896225,0.12488519484197298,0.10781924613595152,cv_mod_baseline
0.14373421717171658,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.11743473703690514,0.12603610281525865,0.10883337125855164,cv_mod_baseline
0.14508100895316745,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.11852191138898475,0.1271911367339002,0.10985268604406931,cv_mod_baseline
0.14642780073461836,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.11961364484449537,0.12835102150088681,0.11087626818810392,cv_mod_baseline
0.14777459251606923,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.1207083331151739,0.12951767159471722,0.11189899463563058,cv_mod_baseline
0.14912138429752012,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.12180604001071817,0.13068972465534437,0.11292235536609198,cv_mod_baseline
0.150468176078971,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.12290655922997305,0.13186520148101988,0.11394791697892623,cv_mod_baseline
0.15181496786042187,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.12400851240371061,0.13304364455686343,0.11497338025055777,cv_mod_baseline
0.15316175964187279,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.12511146682570734,0.13422135748390104,0.11600157616751365,cv_mod_baseline
0.15450855142332365,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.12621442224300705,0.13539954838511778,0.11702929610089632,cv_mod_baseline
0.15585534320477454,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.12731684918454425,0.13657744680786263,0.11805625156122587,cv_mod_baseline
0.15720213498622543,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.12841790997006136,0.13774787312600895,0.11908794681411378,cv_mod_baseline
0.15854892676767632,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.12951811261635135,0.13891615398134677,0.12012007125135592,cv_mod_baseline
0.1598957185491272,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.13061730794885776,0.14008183229757534,0.12115278360014017,cv_mod_baseline
0.16124251033057807,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.1317150190300508,0.1412415337838818,0.12218850427621983,cv_mod_baseline
0.162589302112029,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.13281273044676126,0.14240378980260687,0.12322167109091564,cv_mod_baseline
0.16393609389347985,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.13390971382001796,0.14356458818127577,0.12425483945876015,cv_mod_baseline
0.16528288567493074,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.13500428011601054,0.1447145428739246,0.12529401735809648,cv_mod_baseline
0.16662967745638163,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.13609728228939566,0.14585764259626882,0.1263369219825225,cv_mod_baseline
0.16797646923783252,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.13718757837554427,0.14698766662315402,0.12738749012793452,cv_mod_baseline
0.1693232610192834,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.1382758453028293,0.14810779893282783,0.12844389167283077,cv_mod_baseline
0.17067005280073427,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.13936244821155122,0.14921970360381684,0.1295051928192856,cv_mod_baseline
0.17201684458218516,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.14044905119483253,0.15033187483540283,0.13056622755426223,cv_mod_baseline
0.17336363636363605,vowel_mono_short_nonhigh,Edi.syllabic,Gurindji.consonant,consonant,Gurindji,Gurindji,Edi,0.14153415412074463,0.15143661489939084,0.13163169334209843,cv_mod_baseline
0.04003124999999841,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.04280179791692996,0.048879379717007385,0.03672421611685253,cv_mod_baseline
0.04137804178144929,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.04388237610521981,0.04994409590117548,0.03782065630926414,cv_mod_baseline
0.04272483356290018,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.044956552381619566,0.0509751182099624,0.03893798655327673,cv_mod_baseline
0.044071625344351065,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.04602319178600177,0.05196720842289292,0.040079175149110614,cv_mod_baseline
0.04541841712580195,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.04708383641069028,0.052929822176990604,0.04123785064438995,cv_mod_baseline
0.04676520890725283,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.04814059599191079,0.05387492825360212,0.04240626373021946,cv_mod_baseline
0.04811200068870372,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.04919600110711812,0.05481524999493597,0.043576752219300276,cv_mod_baseline
0.049458792470154604,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.05025282745766575,0.05576243468332337,0.044743220232008135,cv_mod_baseline
0.05080558425160549,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.05131390320966769,0.0567255224125163,0.045902284006819075,cv_mod_baseline
0.05215237603305638,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.05238191246259478,0.05771007225282344,0.04705375267236612,cv_mod_baseline
0.05349916781450726,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.05345920809888983,0.05871813961659386,0.048200276581185794,cv_mod_baseline
0.054845959595958144,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.05454764646107702,0.05974902369194719,0.04934626923020685,cv_mod_baseline
0.056192751377409034,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.05564846654743477,0.06080045314628886,0.05049647994858068,cv_mod_baseline
0.05753954315885992,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.0567621641288592,0.0618697543064988,0.0516545739512196,cv_mod_baseline
0.0588863349403108,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.05788848163660271,0.0629546803578036,0.05282228291540181,cv_mod_baseline
0.06023312672176169,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.05902640442576168,0.06405368963580879,0.05399911921571456,cv_mod_baseline
0.06157991850321257,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.06017421584239511,0.06516572541379938,0.05518270627099084,cv_mod_baseline
0.06292671028466346,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.06132959689815406,0.06628967945716867,0.05636951433913945,cv_mod_baseline
0.06427350206611435,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.06248976343352252,0.06742380417570337,0.05755572269134167,cv_mod_baseline
0.06562029384756524,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.06365163125779424,0.06856533082865389,0.0587379316869346,cv_mod_baseline
0.06696708562901611,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.0648119981053819,0.06971046039932174,0.05991353581144205,cv_mod_baseline
0.068313877410467,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.06596773016012536,0.07085474723919385,0.06108071308105687,cv_mod_baseline
0.06966066919191788,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.06711594099171828,0.07199374986770604,0.06223813211573051,cv_mod_baseline
0.07100746097336877,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.06825414092952169,0.07312371625743037,0.063384565601613,cv_mod_baseline
0.07235425275481966,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.069380398103178,0.07424217679831471,0.0645186194080413,cv_mod_baseline
0.07370104453627055,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.07049340769539555,0.0753481240119145,0.06563869137887661,cv_mod_baseline
0.07504783631772143,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.07159255189945979,0.0764419087954915,0.06674319500342808,cv_mod_baseline
0.0763946280991723,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.07267790953306584,0.07752485433272836,0.06783096473340332,cv_mod_baseline
0.07774141988062319,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.07375022298038098,0.07859875773442421,0.06890168822633774,cv_mod_baseline
0.07908821166207408,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.07481082647439254,0.07966545857613481,0.06995619437265026,cv_mod_baseline
0.08043500344352497,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.07586154118978936,0.08072660984036739,0.07099647253921132,cv_mod_baseline
0.08178179522497586,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.07690454541746836,0.08178369536778429,0.07202539546715242,cv_mod_baseline
0.08312858700642674,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.07794222986287423,0.08283823337306616,0.0730462263526823,cv_mod_baseline
0.08447537878787761,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.07897704788724448,0.08389203038754516,0.0740620653869438,cv_mod_baseline
0.0858221705693285,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.0800113721820914,0.08494732749176968,0.0750754168724131,cv_mod_baseline
0.0871689623507794,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.08104736289204491,0.08600677347904863,0.07608795230504119,cv_mod_baseline
0.08851575413223028,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.08208685579997424,0.08707311297400017,0.07710059862594831,cv_mod_baseline
0.08986254591368117,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.08313128418793166,0.08814875713040546,0.07811381124545785,cv_mod_baseline
0.09120933769513205,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.08418162969737193,0.08923532487853238,0.07912793451621149,cv_mod_baseline
0.09255612947658293,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.08523840621827761,0.09033332598971343,0.08014348644684179,cv_mod_baseline
0.09390292125803382,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.0863016757232522,0.09144210587387619,0.08116124557262822,cv_mod_baseline
0.095249713039484707,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.08737109270019898,0.09256008347963514,0.08218210192076282,cv_mod_baseline
0.0965965048209356,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.08844597221521308,0.0936852116742961,0.08320673275613007,cv_mod_baseline
0.09794329660238647,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.08952537519755942,0.09481551494008161,0.08423523545503722,cv_mod_baseline
0.09929008838383736,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.09060820370117381,0.09594953826522189,0.08526686913712574,cv_mod_baseline
0.10063688016528824,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.0916932996455645,0.09708656448628125,0.08630003480484774,cv_mod_baseline
0.10198367194673913,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.09277953294888211,0.09822660321444217,0.08733246268332205,cv_mod_baseline
0.10333046372819002,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.09386589028949535,0.09937007259104677,0.08836170798794393,cv_mod_baseline
0.10467725550964091,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.0949515375817717,0.10051740135946004,0.08938567380408337,cv_mod_baseline
0.10602404729109179,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.09603586573488564,0.10166865593726045,0.09040307553251083,cv_mod_baseline
0.10737083907254268,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.09711851446929184,0.10282334593678563,0.09141368300179806,cv_mod_baseline
0.10871763085399355,vowel_mono_short_nonhigh,Edi.syllabic,Jejuan.consonant,consonant,Jejuan,Jejuan,Edi,0.09819937426662687,0.10398048276071578,0.09241826577253795,cv_mod_baseline
