language,phone_dur_uttr_med,phone_dur_uttr,density,model,derivative_c,derivative_v,delta_deriv,phone_dur_v,phone_dur_c,derivative_v_w,derivative_c_w,delta_deriv_w,phone_dur_v_w,phone_dur_c_w
Dalabon,0.06889473684210363,0.092556129476583,0.07068230513527048,cv_mod_baseline,0.8183108744703738,1.141530731654683,0.32321985718430923,0.1104411327232021,0.08054066042061606,0.08068602349610486,0.05784009892482497,0.02284592457127989,0.007806233842626276,0.0056927995356461855
Dalabon,0.06889473684210363,0.093902921258034,0.07267559634091193,cv_mod_baseline,0.829352965068253,1.128607486103661,0.29925452103540806,0.1122669314837063,0.08150493693844996,0.08202222208740104,0.060273721313438784,0.021748500773962256,0.008159066194942655,0.005923419896730272
Dalabon,0.06889473684210363,0.095249713039485,0.0711393513231515,cv_mod_baseline,0.841057209784335,1.1154298525362094,0.27437264275187445,0.1140749837445983,0.08248020276299214,0.07935095615590447,0.05983226432971733,0.019518691826187134,0.008115220345789775,0.005867588121561269
Dalabon,0.06889473684210363,0.096596504820936,0.07493193130162282,cv_mod_baseline,0.85306921434114,1.1023076208553917,0.24923840651425166,0.11586478733483355,0.08346708578213487,0.0825980389191915,0.06392212376453965,0.018675915154651848,0.008681972284850886,0.006254349937773588
Dalabon,0.06889473684210363,0.097943296602386,0.07658133818738516,cv_mod_baseline,0.8651210138275189,1.0894523942592826,0.2243313804317637,0.11763618876017432,0.08446591696792659,0.0834317222438266,0.06625212493293874,0.017179597310887855,0.009008736754517986,0.006468512952628381
Dalabon,0.06889473684210363,0.099290088383837,0.06749283216212718,cv_mod_baseline,0.8769829411767738,1.0770379973523703,0.2000550561755965,0.11938935843931067,0.0854767515689025,0.0726923447875371,0.05919006245789264,0.013502282329644458,0.008057925931088436,0.005769068047403777
Dalabon,0.06889473684210363,0.100636880165288,0.04874907786394769,cv_mod_baseline,0.8884524942294192,1.065214692197447,0.17676219796802783,0.12112474566598547,0.0864994064192051,0.05192823397175442,0.043311239819608494,0.008616994152145925,0.005904719657721986,0.004216766298715087
Dalabon,0.06889473684210363,0.101983671946739,0.03818930156046952,cv_mod_baseline,0.8993567927086943,1.0540632433242436,0.15470645061554933,0.1228430710919055,0.08753345914125521,0.0402539390631161,0.034345807767209004,0.005908131295907099,0.004691291086542974,0.0033428416677764327
Dalabon,0.06889473684210363,0.10333046372819,0.03412458057200274,cv_mod_baseline,0.9095532011809127,1.0434883391825522,0.1339351380016396,0.12454503055816081,0.08857831279037304,0.03560860190638033,0.03103812149822107,0.0045704804081592556,0.004250046930124502,0.0030226977717471453
Dalabon,0.06889473684210363,0.104677255509641,0.0252040488369767,cv_mod_baseline,0.9189291699751578,1.033545429160565,0.11461625918540719,0.1262313124470541,0.08963321781936827,0.026049529471796923,0.02316073567777634,0.002888793794020582,0.0031815401636712164,0.002259119999334728
Dalabon,0.06889473684210363,0.106024047291092,0.020464283799243754,cv_mod_baseline,0.9273489728518491,1.0243354467833754,0.09698647393152626,0.12790273709899247,0.09069730374337362,0.02096229128860014,0.018977532561377432,0.0019847587272227097,0.002617437910693845,0.0018560553636306108
Dalabon,0.06889473684210363,0.107370839072543,0.009306766469360522,cv_mod_baseline,0.9347974422495575,1.015849709445682,0.08105226719612446,0.1295602233213645,0.09176960866378385,0.009454276013778701,0.008699941491172161,7.543345226065409e-4,0.0012057867421701363,8.540783168184404e-4
Dalabon,0.06889473684210363,0.108717630853994,0.0015288008535275972,cv_mod_baseline,0.9412972858249269,1.008048462888933,0.06675117706400613,0.13120475134445878,0.09284910645291025,0.0015411053504617832,0.0014390560939923588,1.0204925646942434e-4,2.0058593584228472e-4,1.4194779319448393e-4
Dalabon,0.06889473684210363,0.110064422635444,8.079146892193979e-5,cv_mod_baseline,0.9468236078506997,1.0009349638009368,0.05411135595023708,0.13283732795362208,0.09393473160443319,8.086700602080631e-5,7.649527008822871e-5,4.371735932577601e-6,1.0732122853038582e-5,7.58912494911032e-6
Dalabon,0.06889473684210363,0.111411214416895,1.2768098877737148e-6,cv_mod_baseline,0.9513424533240666,0.9945174458718675,0.04317499254780088,0.13445895396419164,0.0950254020265956,1.2698097084526607e-6,1.214683451063072e-6,5.512625738958862e-8,1.716785219211906e-7,1.2132937289722964e-7
Dalabon,0.06889473684210363,0.112758006198346,5.695020022127723e-9,cv_mod_baseline,0.9548777886863036,0.9887525084235627,0.033874719737259085,0.1360705940659705,0.0961200402196312,5.6309653324011996e-9,5.438048125253544e-9,1.9291720714765566e-10,7.749247576285157e-10,5.474055535785217e-10
Dalabon,0.06889473684210363,0.114104797979797,7.501043128835774e-12,cv_mod_baseline,0.9574704723886995,0.9836597874779418,0.02618931508924227,0.1376731741565497,0.09721759331492694,7.378474489973474e-12,7.182027307974397e-12,1.9644718199907578e-13,1.032692417031998e-12,7.292333603368834e-13
Dalabon,0.06889473684210363,0.115451589761248,3.812152639839292e-15,cv_mod_baseline,0.9591774004391596,0.9794917056897834,0.020314305250623832,0.13926791453924398,0.09831705314789307,3.733971891545999e-15,3.656530659158332e-15,7.744123238766683e-17,5.309105480556918e-16,3.7479961369896057e-16
Dalabon,0.06889473684210363,0.116798381542699,0,cv_mod_baseline,0.9600710972570425,0.9761964071686169,0.016125309911574348,0.14085622636292275,0.09941747104228135,0,0,0,0,0
Dalabon,0.06889473684210363,0.11814517332415,0,cv_mod_baseline,0.9602388809155649,0.9736756860900808,0.013436805174515953,0.14243939296661004,0.10051798216093344,0,0,0,0,0
Dalabon,0.06889473684210363,0.119491965105601,0,cv_mod_baseline,0.9597817931230601,0.9718233705964252,0.012041577473365095,0.14401854732419722,0.10161782053515472,0,0,0,0,0
Dalabon,0.06889473684210363,0.120838756887052,1.3112566909213295e-17,cv_mod_baseline,0.9588133377973485,0.9705272514828334,0.011713913685484911,0.14559465815874675,0.10271633535982147,1.2726103522283531e-17,1.257250404531386e-17,1.5359947696967021e-19,1.9091196967306044e-18,1.3468748200748506e-18
Dalabon,0.06889473684210363,0.122185548668502,0,cv_mod_baseline,0.9574732160837485,0.9696572542854387,0.012184038201690228,0.14716852018209978,0.10381300517770821,0,0,0,0,0
Dalabon,0.06889473684210363,0.123532340449953,2.5009355098904216e-17,cv_mod_baseline,0.9558557143685142,0.9691308221806416,0.013275107812127374,0.14874074910746,0.10490744899828175,2.4237336869208666e-17,2.3905334983958934e-17,3.3200188524973093e-19,3.719910212105487e-18,2.6236676445182118e-18
Dalabon,0.06889473684210363,0.124879132231404,4.776341633537361e-18,cv_mod_baseline,0.9541101937715624,0.9688201882054326,0.014709994433870222,0.15031178204149825,0.1059994333361606,4.62741620033711e-18,4.557156241493513e-18,7.025995884359718e-20,7.179404225760016e-19,5.062895065748719e-19
Dalabon,0.06889473684210363,0.126225924012855,1.0458666691916517e-18,cv_mod_baseline,0.9523672731734933,0.9686106645065973,0.01624339133310393,0.1518818805456429,0.10708887421015675,1.0130376094310274e-18,9.960491878410973e-19,1.698842158992995e-20,1.5884819651683585e-19,1.120006841776604e-19
Dalabon,0.06889473684210363,0.127572715794306,1.3318357390483323e-17,cv_mod_baseline,0.9507502721040062,0.9683697549638381,0.017619482859831948,0.15345110026374265,0.1081758333047097,1.2897094482743159e-17,1.2662431912980422e-17,2.3466256976273707e-19,2.0437165952754144e-18,1.4407244089654725e-18
Dalabon,0.06889473684210363,0.128919507575757,1.3134099666849099e-17,cv_mod_baseline,0.949369800667732,0.9680136968843733,0.01864389621664131,0.15501932082622236,0.10926050786063224,1.2713988373754413e-17,1.2469117582666655e-17,2.448707910877578e-19,2.0360392100188606e-18,1.4350383998920933e-18
Dalabon,0.06889473684210363,0.130266299357208,0,cv_mod_baseline,0.9483184148115775,0.9674799641923304,0.019161549380752874,0.15658630521579442,0.11034321277946504,0,0,0,0,0
Dalabon,0.06889473684210363,0.131613091138659,0,cv_mod_baseline,0.9477305211036402,0.9666739720102235,0.018943450906583337,0.15815172175303105,0.11142436505717584,0,0,0,0,0
Dalabon,0.06889473684210363,0.13295988292011,1.497067399311239e-17,cv_mod_baseline,0.9475470798845365,0.9656554753205704,0.01810839543603393,0.159715070227891,0.11250454956536182,1.4456513310688247e-17,1.4185418426077018e-17,2.710948846112283e-19,2.391042248168807e-18,1.6842689342849862e-18
Dalabon,0.06889473684210363,0.13430667470156,0,cv_mod_baseline,0.9477863587310509,0.9644210787780327,0.016634720046981855,0.16127607012891698,0.11358417580096582,0,0,0,0,0
Dalabon,0.06889473684210363,0.135653466483011,0,cv_mod_baseline,0.9484507064314585,0.9629727576241365,0.01452205119267802,0.1628343406352468,0.11466375279730785,0,0,0,0,0
Dalabon,0.06889473684210363,0.137000258264462,0,cv_mod_baseline,0.9495246586777029,0.9613399780985521,0.011815319420849235,0.1643895407550759,0.11574377394346566,0,0,0,0,0
Dalabon,0.06889473684210363,0.138347050045913,0,cv_mod_baseline,0.9506187505450292,0.959781327452891,0.009162576907861819,0.16594146756153455,0.11682460592342361,0,0,0,0,0
Dalabon,0.06889473684210363,0.139693841827364,0,cv_mod_baseline,0.9516876547728259,0.9583040461313974,0.006616391358571505,0.1674904532772922,0.11790602337644475,0,0,0,0,0
Dalabon,0.06889473684210363,0.141040633608815,0,cv_mod_baseline,0.9534039753051893,0.9564707347489154,0.0030667594437261414,0.16903609612369222,0.11898857085954974,0,0,0,0,0
Dalabon,0.06889473684210363,0.142387425390266,0,cv_mod_baseline,0.9550462153815609,0.9547531401681297,-2.930752134311376e-4,0.17057818779146017,0.12007259208383793,0,0,-0,0,0
Dalabon,0.06889473684210363,0.143734217171717,0,cv_mod_baseline,0.9568977523799482,0.9529808055699363,-0.003916946810011979,0.17211680697185416,0.12115813411894256,0,0,-0,0,0
Dalabon,0.06889473684210363,0.145081008953167,6.427782116547124e-17,cv_mod_baseline,0.9579162504502747,0.9517950501822803,-0.006121200267994453,0.17365248092173247,0.12224473199752912,6.117931202179734e-17,6.157276943794152e-17,-3.934574161441821e-19,1.1162003113627526e-17,7.857625021758137e-18
Dalabon,0.06889473684210363,0.146427800734618,1.0760108494232059e-16,cv_mod_baseline,0.9589617336351886,0.9506649119284116,-0.008296821706776925,0.17518544340296105,0.12333226671951902,1.0229257594009274e-16,1.0318532295731493e-16,-8.927470172221931e-19,1.8850143776260107e-17,1.3270685707415905e-17
Dalabon,0.06889473684210363,0.147774592516069,9.873597679948194e-17,cv_mod_baseline,0.9597830339851399,0.9497439381658257,-0.01003909581931417,0.1767161334748366,0.1244203542519646,9.377389544418957e-17,9.476511537609316e-17,-9.9121993190358e-19,1.7448240054865622e-17,1.2284765210805301e-17
Dalabon,0.06889473684210363,0.14912138429752,8.27917044942481e-17,cv_mod_baseline,0.9605458945443068,0.9489511980769194,-0.011594696467387422,0.1782447497446028,0.12550892691436277,7.856528717064701e-17,7.952523185427544e-17,-9.599446836284417e-19,1.4757186648506358e-17,1.0391097988484105e-17
Dalabon,0.06889473684210363,0.150468176078971,8.213111493281675e-17,cv_mod_baseline,0.9610558135313418,0.9483536486969424,-0.012702164834399454,0.17977153264699447,0.12659786846002835,7.788934251808469e-17,7.893258547799434e-17,-1.0432429599096448e-18,1.476483640947892e-17,1.0397624084740204e-17
Dalabon,0.06889473684210363,0.151814967860422,5.183929344682217e-17,cv_mod_baseline,0.961396393820646,0.9479729461532305,-0.013423447667415545,0.1812968179755697,0.1276868971256589,4.914224773528587e-17,4.9838109777985083e-17,-6.95862042699215e-19,9.398298948010664e-18,6.619198529411226e-18
Dalabon,0.06889473684210363,0.153161759641873,0,cv_mod_baseline,0.9615980348454123,0.9476943110742209,-0.013903723771191423,0.182820885247095,0.12877585609616235,0,0,-0,0,0
Dalabon,0.06889473684210363,0.154508551423324,0,cv_mod_baseline,0.961796261422343,0.9474280637919996,-0.01436819763034336,0.18434386588173818,0.1298646304811202,0,0,-0,0,0
Dalabon,0.06889473684210363,0.155855343204775,0,cv_mod_baseline,0.9616896490096671,0.9474708839181112,-0.014218765091555952,0.18586590542451079,0.13095314002695163,0,0,-0,0,0
Dalabon,0.06889473684210363,0.157202134986225,0,cv_mod_baseline,0.9616054642718197,0.9475264710232523,-0.014078993248567429,0.1873874299885245,0.1320411032965151,0,0,-0,0,0
Dalabon,0.06889473684210363,0.158548926767676,0,cv_mod_baseline,0.9617562649855138,0.947425293854165,-0.014330971131348846,0.1889081990431616,0.13312877225275876,0,0,-0,0,0
Dalabon,0.06889473684210363,0.15989571854912701,0,cv_mod_baseline,0.9615487453085159,0.947657645199218,-0.013891100109297838,0.1904283046316024,0.13421613422613463,0,0,-0,0,0
Dalabon,0.06889473684210363,0.161242510330578,0,cv_mod_baseline,0.9617681772675635,0.9475984768883006,-0.014169700379262906,0.19194798401167154,0.135303057407413,0,0,-0,0,0
Dalabon,0.06889473684210363,0.162589302112029,0,cv_mod_baseline,0.9620731348582989,0.9475221474530837,-0.01455098740521521,0.19346683230629988,0.1363899809242087,0,0,-0,0,0
Dalabon,0.06889473684210363,0.16393609389348,0,cv_mod_baseline,0.9620993680019563,0.9477101362254103,-0.014389231776545941,0.194985154987093,0.13747670869766518,0,0,-0,0,0
Dalabon,0.06889473684210363,0.165282885674931,0,cv_mod_baseline,0.9618095193557608,0.9481870570380302,-0.013622462317730566,0.19650352279076785,0.1385627960833741,0,0,-0,0,0
Dalabon,0.06889473684210363,0.166629677456382,0,cv_mod_baseline,0.961747294269566,0.9485389418359969,-0.013208352433569104,0.19802177419789835,0.13964847534801667,0,0,-0,0,0
Dalabon,0.06889473684210363,0.167976469237833,0,cv_mod_baseline,0.9614259735686304,0.9491336729579025,-0.012292300610727835,0.19954030235487497,0.14073346025899675,0,0,-0,0,0
Dalabon,0.06889473684210363,0.169323261019283,0,cv_mod_baseline,0.9610243250586237,0.9498353990331498,-0.011188926025473833,0.20105900555874798,0.14181793051901118,0,0,-0,0,0
Dalabon,0.06889473684210363,0.170670052800734,0,cv_mod_baseline,0.9613200756637408,0.9500677136815572,-0.0112523619821836,0.20257787517540096,0.14290198067984,0,0,-0,0,0
Dalabon,0.06889473684210363,0.172016844582185,0,cv_mod_baseline,0.9616113406683002,0.9503529563454904,-0.011258384322809789,0.20409656010640037,0.14398603091522824,0,0,-0,0,0
Dalabon,0.06889473684210363,0.173363636363636,0,cv_mod_baseline,0.961343257076086,0.951100656410464,-0.010242600665621993,0.2056155423803527,0.14506970907685404,0,0,-0,0,0
Dolgan,0.07919444444444441,0.040031249999998,1.194710198321749e-17,cv_mod_baseline,0.7136695458584974,1.4048173418883536,0.6911477960298562,0.0344030315593817,0.045100906720406696,1.6783496051332673e-17,8.52628284668798e-18,8.257213204644693e-18,4.11016526571783e-19,5.388251321242779e-19
Dolgan,0.07919444444444441,0.041378041781449,0,cv_mod_baseline,0.7189196523973429,1.3883850402094389,0.669465387812096,0.03603000758538286,0.04618279708007718,0,0,0,0,0
Dolgan,0.07919444444444441,0.0427248335629,0,cv_mod_baseline,0.7232140282407151,1.3742103172909026,0.6509962890501875,0.037659762923390065,0.047261878206422366,0,0,0,0,0
Dolgan,0.07919444444444441,0.044071625344351,3.2503133429431355e-15,cv_mod_baseline,0.7282203535714515,1.3600696534727952,0.6318492999013436,0.03929208606126721,0.04833836093327097,4.420652542014673e-15,2.3669443318160566e-15,2.053708210198616e-15,1.2771159159700682e-16,1.5711481951741182e-16
Dolgan,0.07919444444444441,0.045418417125802,1.2984706742370124e-11,cv_mod_baseline,0.7343498168359552,1.3454345348193897,0.6110847179834344,0.040925199248603494,0.049414036204965255,1.747007287568694e-11,9.535317017928094e-12,7.934755857758847e-12,5.314017106161825e-13,6.416267690783338e-13
Dolgan,0.07919444444444441,0.046765208907253,1.1748852968175559e-8,cv_mod_baseline,0.741895359993805,1.3299600016316582,0.5880646416378532,0.042556811072572434,0.05049120519403087,1.5625504512724876e-8,8.71641950233889e-9,6.909085010385988e-9,4.999937160860791e-10,5.932137460106508e-10
Dolgan,0.07919444444444441,0.048112000688704,2.5148519627631444e-6,cv_mod_baseline,0.7510057131838721,1.3134903246339036,0.5624846114500315,0.04418431645876118,0.05157247927820531,3.303233720975972e-6,1.8886681918467957e-6,1.4145655291291763e-6,1.1111701496966347e-7,1.2969715073735622e-7
Dolgan,0.07919444444444441,0.049458792470155,1.3874710949749825e-4,cv_mod_baseline,0.7616711303217727,1.2960533448134193,0.5343822144916466,0.04580502272630735,0.05266055347077659,1.7982365534742633e-4,1.0567966771983825e-4,7.414398762758808e-5,6.3553145037423614e-6,7.306499578608701e-6
Dolgan,0.07919444444444441,0.050805584251605,0.0021666779476297374,cv_mod_baseline,0.7737224985304714,1.2778435642344377,0.5041210657039663,0.04741638261705423,0.05375797234509191,0.00276867547114734,0.0016764074751509542,0.0010922679959963857,1.0273603057274541e-4,1.1647621318939992e-4
Dolgan,0.07919444444444441,0.052152376033056,0.010888456728694549,cv_mod_baseline,0.7868764937501993,1.2591582068255391,0.47228171307533984,0.049016214640544904,0.054866908120535525,0.013710289649600504,0.008567870653025932,0.005142418996574572,5.337109321179774e-4,5.974159549077106e-4
Dolgan,0.07919444444444441,0.053499167814507,0.02598608596599552,cv_mod_baseline,0.8008716589134046,1.240284880601461,0.4394132216880564,0.0506029024609931,0.055988969537891654,0.03223014952963405,0.020811519776253173,0.01141862975338088,0.0013149713734802529,0.001454934175559157
Dolgan,0.07919444444444441,0.054845959595958,0.03906055569642629,cv_mod_baseline,0.8149743047662916,1.222220887087122,0.40724658232083044,0.05217574285811328,0.05712505746172374,0.04774062703340208,0.031833349222480024,0.01590727781092205,0.00203801350991175,0.0022313364886452124
Dolgan,0.07919444444444441,0.056192751377409,0.046635874349334555,cv_mod_baseline,0.8285878206306663,1.2055499254923774,0.3769621048617111,0.05373500546256742,0.05827529150964604,0.05622187484711215,0.03864191749032071,0.017579957356791437,0.0025059789629131,0.0027177191725146956
Dolgan,0.07919444444444441,0.05753954315886,0.06930459330601342,cv_mod_baseline,0.8411312157150519,1.190781861743595,0.3496506460285431,0.0552817925396736,0.059438951880101336,0.08252665264431736,0.058294256822124316,0.024232395822193036,0.0038312821491894855,0.004119392386586125
Dolgan,0.07919444444444441,0.058886334940311,0.09127863452409354,cv_mod_baseline,0.852006523508031,1.1784425029217616,0.3264359794137306,0.05681794045018981,0.0606145669068822,0.1075666225318535,0.07776999207143308,0.02979663046042044,0.0051862640207645866,0.005532814899529516
Dolgan,0.07919444444444441,0.060233126721762,0.11181036900213187,cv_mod_baseline,0.860902786833595,1.168743341883438,0.3078405550498431,0.058345920285041375,0.0618000117910118,0.13067762432477198,0.09625785827082793,0.03441976605394405,0.006523678876839447,0.00690988212268913
Dolgan,0.07919444444444441,0.061579918503213,0.18141203915148502,cv_mod_baseline,0.867639846057422,1.1617622738038236,0.2941224277464016,0.05986867329079831,0.06299267339535322,0.2107576631000175,0.15740031372235747,0.053357349377660034,0.01086089810297777,0.011427629332254528
Dolgan,0.07919444444444441,0.062926710284663,0.2918146084045905,cv_mod_baseline,0.8721252743102426,1.157500597072758,0.28537532276251554,0.06138940849573077,0.06418965431718364,0.3377755834628666,0.2544988954025895,0.08327668806027709,0.017914326200371117,0.018731478838194975
Dolgan,0.07919444444444441,0.064273502066114,0.4057071400774719,cv_mod_baseline,0.8744281261598985,1.1558045075155121,0.2813763813556136,0.06291138031752308,0.06538799869240099,0.46891814123276926,0.3547617342676352,0.11415640696513407,0.025523596186948445,0.026528377944883476
Dolgan,0.07919444444444441,0.065620293847565,0.44599786291171434,cv_mod_baseline,0.8747718609685151,1.1562900238990537,0.28151816293053855,0.06443764535329369,0.0665849203270539,0.5157028795651131,0.390146380527261,0.125556499037852,0.028739052118631946,0.02969673216801281
Dolgan,0.07919444444444441,0.066967085629016,0.5588539151818505,cv_mod_baseline,0.8734566832293567,1.1581373790412464,0.2846806958118897,0.06597047913941834,0.06777801359450798,0.6472296085956473,0.48813468716447933,0.159094921431168,0.03686786055348653,0.03787800826053947
Dolgan,0.07919444444444441,0.068313877410467,0.6700708558992097,cv_mod_baseline,0.870954181559469,1.1607925027385946,0.28983832117912556,0.06751124402873886,0.06896542881298655,0.7778132258314358,0.5836010138865491,0.1942122119448867,0.04523731706915746,0.04621172391217391
Dolgan,0.07919444444444441,0.069660669191918,0.6701945342784719,cv_mod_baseline,0.8678355158870943,1.163686903783212,0.29585138789611776,0.06906062654776018,0.07014599698281279,0.7798966025269467,0.5816186194002685,0.19827798312667816,0.046284054446155604,0.04701146377939531
Dolgan,0.07919444444444441,0.071007460973369,0.7530676503388708,cv_mod_baseline,0.864672816719203,1.1662686245452747,0.30159580782607165,0.07061860292290824,0.07131928691797204,0.8782791727502567,0.6511571263986233,0.2271220463516334,0.05318058537336822,0.05370824782316097
Dolgan,0.07919444444444441,0.07235425275482,0.931967523539952,cv_mod_baseline,0.8620039761315645,1.168043530114904,0.3060395539833394,0.072184439152195,0.07248562223835496,1.0885786361480505,0.8033597109169262,0.28521892523112424,0.06727355299479153,0.06755424584973214
Dolgan,0.07919444444444441,0.073701044536271,1,cv_mod_baseline,0.8602846667020714,1.1686207606240728,0.30833609392200145,0.07375678780445544,0.07364599024779503,1.1686207606240728,0.8602846667020714,0.30833609392200145,0.07375678780445544,0.07364599024779503
Dolgan,0.07919444444444441,0.075047836317721,0.9455655651518725,cv_mod_baseline,0.8598757888815811,1.167742099888791,0.30786631100720996,0.0753338246651456,0.0748019169023953,1.1041767186329792,0.8130689362742245,0.2911077823587546,0.07123307049455047,0.07073011683025682
Dolgan,0.07919444444444441,0.076394628099172,0.8207014408691392,cv_mod_baseline,0.8608829206324664,1.1653651418543909,0.3044822212219245,0.07691343722948447,0.07595528628055925,0.9564168510585674,0.706527853382698,0.24988899767586942,0.063122968756436,0.06233661289208294
Dolgan,0.07919444444444441,0.077741419880623,0.7538349615256995,cv_mod_baseline,0.8633149915779903,1.1615653092200695,0.2982503176420792,0.07849344390243537,0.0771081264519578,0.8756285401854984,0.650797023460754,0.22483151672474444,0.059171102264212024,0.058126801537230384
Dolgan,0.07919444444444441,0.079088211662074,0.7920968040611074,cv_mod_baseline,0.8670184066175146,1.1565700074287477,0.2895516008112331,0.08007182105538897,0.07826238080752694,0.9161154065572423,0.686762508943887,0.22935289761335528,0.06342463355332649,0.061991381715855436
Dolgan,0.07919444444444441,0.080435003443525,0.8065332913983099,cv_mod_baseline,0.8717008413761107,1.1507308166196495,0.2790299752435388,0.08164692529822751,0.07941968436953169,0.9281027130417109,0.7030557487097506,0.22504696433196025,0.06585096339333137,0.06405461943637329
Dolgan,0.07919444444444441,0.081781795224976,0.8255828510151476,cv_mod_baseline,0.87695285856082,1.144502566299277,0.267549707738457,0.08321768930236675,0.08058116519445435,0.9448816916795101,0.7239972411765252,0.22088445050298483,0.0687030971891407,0.0665264280993602
Dolgan,0.07919444444444441,0.083128587006427,0.8784095950083529,cv_mod_baseline,0.8821954146291944,1.138491779291595,0.2562963646624006,0.08478376673260088,0.08174728946853328,1.000062102767869,0.7749289168826566,0.22513318588521242,0.0744748741988666,0.07180760343508491
Dolgan,0.07919444444444441,0.084475378787878,0.8814725482252531,cv_mod_baseline,0.8868310248133504,1.133288076472283,0.2464570516589326,0.08634561524860385,0.0829177645355092,0.9989623286413188,0.7817172032874367,0.21724512535388218,0.0761112895012641,0.07308973319825682
Dolgan,0.07919444444444441,0.085822170569328,0.7739465464581295,cv_mod_baseline,0.8902724009884899,1.1294469394989015,0.2391745385104116,0.087904508145387375,0.08409151093694481,0.8741315582328788,0.6890232501520288,0.18510830808084996,0.06803339049722308,0.06508233447609446
Dolgan,0.07919444444444441,0.087168962350779,0.6901319079912176,cv_mod_baseline,0.891997773771358,1.1274376407537368,0.23543986698237873,0.08946247820719179,0.08526669641167164,0.7780806901544933,0.6155961255367458,0.16248456461774752,0.061740910778751996,0.05884526788269486
Dolgan,0.07919444444444441,0.08851575413223,0.6053868547355903,cv_mod_baseline,0.8916014202937639,1.1275969150359444,0.2359954947421805,0.09102217352378836,0.08644085959914956,0.682632349803165,0.5397637795094268,0.1428685702937382,0.05510362734076336,0.05233016011336991
Dolgan,0.07919444444444441,0.089862545913681,0.5116771281910718,cv_mod_baseline,0.8888561363482594,1.1300986080367004,0.24124247168844093,0.09258667395526791,0.08761108017592112,0.5782456103329465,0.45480735522168914,0.1234382551112574,0.04737448343819459,0.04482858590213306
Dolgan,0.07919444444444441,0.091209337695132,0.5288333531793044,cv_mod_baseline,0.8837621963313502,1.1350019721807492,0.25123977584939894,0.0941593912029258,0.08877420108419938,0.6002268988134691,0.46736292569901466,0.13286397311445444,0.04979462658316514,0.046946758435170995
Dolgan,0.07919444444444441,0.092556129476583,0.48479820220294356,cv_mod_baseline,0.8764224093629203,1.1421459950384794,0.2657235856755591,0.09574377288977534,0.08992708135081302,0.5537103250479469,0.424888008429516,0.12882231661843088,0.04641640896909001,0.04359648736823201
Dolgan,0.07919444444444441,0.093902921258034,0.3167914550393853,cv_mod_baseline,0.8671524998695723,1.1511281961791298,0.28397569630955743,0.09734289875213559,0.09106685881486776,0.36466757620444945,0.27470650217472214,0.08996107402972729,0.030837398533440592,0.028849202709828225
Dolgan,0.07919444444444441,0.095249713039485,0.2160990380916247,cv_mod_baseline,0.8562845069755021,1.1615578276318317,0.3052733206563296,0.09895921387101286,0.09219120078254683,0.251011529239036,0.1850422582901671,0.06596927094886894,0.021384990927829244,0.01992242980962021
Dolgan,0.07919444444444441,0.096596504820936,0.18590824461243508,cv_mod_baseline,0.8445665232361677,1.1726064752863863,0.32803995205021863,0.10059430421425011,0.09329852143538206,0.2179972114416668,0.15701187979326328,0.060985331648403515,0.01870131051448052,0.017344964344987526
Dolgan,0.07919444444444441,0.097943296602386,0.1972635931332303,cv_mod_baseline,0.832768830122621,1.1834616114532182,0.3506927813305971,0.10224872983384391,0.09438814712681234,0.23345388981050472,0.1642749716793449,0.06917891813115981,0.020169951840332972,0.01861934505142299
Dolgan,0.07919444444444441,0.099290088383837,0.19190962579332835,cv_mod_baseline,0.8216861018235377,1.193316267757094,0.37163016593355636,0.1039219308112321,0.09546041467308632,0.22900887839835515,0.15768947232053382,0.07131940607782132,0.01994361885370371,0.018319772457987944
Dolgan,0.07919444444444441,0.100636880165288,0.1696127362145596,cv_mod_baseline,0.8120970607392586,1.2014084793237068,0.3893114185844482,0.10561222995237468,0.09651668073063728,0.20377417948946705,0.13774200454378704,0.06603217494568,0.017913179299943537,0.01637045830907045
Dolgan,0.07919444444444441,0.101983671946739,0.12726419846200185,cv_mod_baseline,0.8047038029155296,1.2070292831429796,0.40232548022745007,0.10731684224209216,0.09755930572883385,0.153611614239356,0.10240998447736957,0.05120162976198641,0.01365759190941296,0.012415806846089426
Dolgan,0.07919444444444441,0.10333046372819,0.09021326788870952,cv_mod_baseline,0.8000751667824879,1.209453443764552,0.4093782769820642,0.10903187085227962,0.0985914715454412,0.10910874752125381,0.07217739535205253,0.036931352169201286,0.009836121373603882,0.008894258834070969
Dolgan,0.07919444444444441,0.104677255509641,0.05836104226569276,cv_mod_baseline,0.798599322441973,1.2083525946500195,0.4097532722080466,0.11075255761997763,0.09961699327842163,0.0705207168482293,0.04660708881038959,0.023913628037839717,0.006463634696293087,0.005813751555103197
Dolgan,0.07919444444444441,0.106024047291092,0.04620229899474498,cv_mod_baseline,0.800439297035549,1.2036484459341246,0.4032091488985756,0.11247374330032012,0.10064006270529084,0.05561132538360856,0.03698213572877992,0.018629189654828637,0.005196545517019585,0.0046498022679597305
Dolgan,0.07919444444444441,0.107370839072543,0.05455728348376032,cv_mod_baseline,0.8054809974691324,1.1955357416177925,0.39005474414866015,0.1141901876369561,0.10166495811395417,0.06522518237040954,0.043944855119705487,0.021280327250704053,0.006229906437973197,0.005546563940187616
