language,syll_pos,eff_size_dw,derivative_cs_dw,derivative_cl_dw,derivative_nc_dw,phone_dur_cl_dw,phone_dur_cs_dw,phone_dur_nc_dw,vowel_length_contrast,phone_dur_uttr,model,derivative_cs,derivative_cl,eff_size_med,phone_dur_cs,phone_dur_cl,derivative_nc,phone_dur_nc
Dolgan,nonfinal,0.14417804487926944,1.0470316944638285,1.1912097393430978,NA,0.12037008410271735,0.0719768641493895,NA,unrestricted,0.07919444444444441,vln_mod_mono_full,1.065208255914385,1.1600457755767124,0.09483751966232745,0.07104570419002158,0.11965532773028671,NA,NA
Movima,final,0.13912930182563027,1.0490184563781904,1.1881477582038207,NA,0.12803974179206992,0.08019540954625647,NA,unrestricted,0.07758620689654977,vln_mod_mono_full,1.1136712624941758,1.1981085641314948,0.084437301637319,0.07759846277509104,0.12491203747533902,NA,NA
Evenki,final,0.1327073294198338,1.0282145172456376,1.160921846665471,NA,0.1265613072297495,0.0760497639681301,NA,unrestricted,0.081155172413793,vln_mod_mono_full,1.1750325512913662,1.2095169926062965,0.034484441314930336,0.0735449820188339,0.12369887868269806,NA,NA
Evenki,nonfinal,0.13254120474837525,1.045470066486231,1.1780112712346058,NA,0.12186164608629953,0.07135010282468003,NA,unrestricted,0.081155172413793,vln_mod_mono_full,1.0906579321834364,1.1615513779719144,0.070893445788478,0.06970772245315886,0.11986161911702296,NA,NA
Svan,final,0.1252117547395283,1.080843406370153,1.2060551611096817,NA,0.1424697331780449,0.09306397535578285,NA,unrestricted,0.07960784313725494,vln_mod_mono_full,1.136586839688647,1.1905109152792193,0.05392407559057233,0.09014519623890187,0.13908347295131504,NA,NA
Movima,nonfinal,0.12266050127662104,1.1113432567212185,1.2340037579978396,NA,0.12338746086392202,0.07554312861810863,NA,unrestricted,0.07758620689654977,vln_mod_mono_full,1.1520018893955708,1.2239762285410904,0.07197433914551965,0.07403077209087687,0.12134434679112481,NA,NA
Svan,nonfinal,0.11490203532072454,1.130598373343776,1.2455004086645012,NA,0.13736147436596843,0.08795571654370654,NA,unrestricted,0.07960784313725494,vln_mod_mono_full,1.1065408064756532,1.1727855312493318,0.0662447247736786,0.08647401451589147,0.13541229122830462,NA,NA
Kamas,nonfinal,0.09567269556830693,1.266273517588327,1.3619462131566333,NA,0.18701291046807048,0.10957049295429655,NA,restricted,0.11083333333333864,vln_mod_mono_full,1.198508882106708,1.4529829449849707,0.2544740628782627,0.10364004620873384,0.18091364766037946,NA,NA
Mojeno_Trinitario,nonfinal,0.06232203545157511,1.192808191772917,1.2551302272244922,NA,0.15085233625749891,0.09141742199346613,NA,restricted,0.0928888888888894,vln_mod_mono_full,1.2584004645193048,1.238682584704387,-0.019717879814917794,0.08996293545038188,0.14897040002291445,NA,NA
Dalabon,nonfinal,NA,NA,NA,1.2200792072488453,NA,NA,0.07813284916849207,none,0.06889473684210363,vln_mod_mono_full,NA,NA,NA,NA,NA,1.3012118039972265,0.0742814273097141
Dalabon,final,NA,NA,NA,1.0667760577381382,NA,NA,0.08307870284044508,none,0.06889473684210363,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0454957691248268,0.07890079517547359
English,nonfinal,NA,NA,NA,1.0183632457647476,NA,NA,0.09255685548630821,none,0.0808645833333325,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0439168311866531,0.09270665649504069
English,final,NA,NA,NA,0.9827903131429365,NA,NA,0.09774319068073031,none,0.0808645833333325,vln_mod_mono_full,NA,NA,NA,NA,NA,1.1039210886689688,0.09650777081416445
Gurindji,nonfinal,NA,NA,NA,1.1077817788026085,NA,NA,0.07897810860496084,none,0.0702000000000074,vln_mod_mono_full,NA,NA,NA,NA,NA,1.233413349430279,0.07725311601615287
Gurindji,final,NA,NA,NA,0.9728703994059116,NA,NA,0.08387260571878605,none,0.0702000000000074,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0020668013401846,0.08161197810949708
Jejuan,nonfinal,NA,NA,NA,1.1834108503426732,NA,NA,0.07349036122604319,none,0.07049152542372868,vln_mod_mono_full,NA,NA,NA,NA,NA,1.2318867325333827,0.07018120873276926
Jejuan,final,NA,NA,NA,1.0427143644776316,NA,NA,0.07847088576224576,none,0.07049152542372868,vln_mod_mono_full,NA,NA,NA,NA,NA,0.9823716254770964,0.0744845533363845
Kamas,final,NA,NA,NA,1.3895330984268726,NA,NA,0.11454492610315463,restricted,0.11083333333333864,vln_mod_mono_full,NA,NA,NA,NA,NA,1.3310468212450743,0.1073423923190164
Lower_Sorbian,nonfinal,NA,NA,NA,1.088379870735555,NA,NA,0.10256051284817849,none,0.09714705882353045,vln_mod_mono_full,NA,NA,NA,NA,NA,1.010600817771934,0.1013397549693116
Lower_Sorbian,final,NA,NA,NA,1.1413943126921775,NA,NA,0.10964156974086177,none,0.09714705882353045,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0442408223734212,0.10792686294356582
Mojeno_Trinitario,final,NA,NA,NA,1.0758054223316058,NA,NA,0.09586188013421536,restricted,0.0928888888888894,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0586523493230082,0.09506429976757944
Nuu,nonfinal,NA,NA,NA,0.9798716562964257,NA,NA,0.09290863834016973,none,0.0890909090909088,vln_mod_mono_full,NA,NA,NA,NA,NA,0.9895992069837156,0.08902358231479425
Nuu,final,NA,NA,NA,1.0416884902300623,NA,NA,0.09961546237067793,none,0.0890909090909088,vln_mod_mono_full,NA,NA,NA,NA,NA,1.122604623664536,0.09432595271403604
Ruuli,final,NA,NA,NA,1.020286223672062,NA,NA,0.07733909241759533,restricted,0.0696545454545437,vln_mod_mono_full,NA,NA,NA,NA,NA,0.9963028961710307,0.07472664534140247
Sadu,nonfinal,NA,NA,NA,1.1001142651390674,NA,NA,0.09723994324556423,none,0.09033333333333313,vln_mod_mono_full,NA,NA,NA,NA,NA,0.9925743580474489,0.09535175387996986
Sadu,final,NA,NA,NA,1.1331050969949725,NA,NA,0.10348015955989087,none,0.09033333333333313,vln_mod_mono_full,NA,NA,NA,NA,NA,1.1085504382575273,0.10089670911401706
Sanzhi_Dargwa,nonfinal,NA,NA,NA,1.0431381228970447,NA,NA,0.07489130448930753,none,0.08172131147540972,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0497455322751037,0.07799318146248023
Sanzhi_Dargwa,final,NA,NA,NA,1.0114063719429907,NA,NA,0.08003330745179249,none,0.08172131147540972,vln_mod_mono_full,NA,NA,NA,NA,NA,1.1406602540420252,0.08190676739643168
Urum,nonfinal,NA,NA,NA,1.2219780906718893,NA,NA,0.08476409387833118,none,0.0753921568627451,vln_mod_mono_full,NA,NA,NA,NA,NA,1.3429602849157618,0.08149394553048073
Urum,final,NA,NA,NA,1.136621608513009,NA,NA,0.08945664755665349,none,0.0753921568627451,vln_mod_mono_full,NA,NA,NA,NA,NA,1.224076270018415,0.0851243000971334
Veraa,nonfinal,NA,NA,NA,1.1152831135856525,NA,NA,0.06663721168445418,none,0.06339999999999986,vln_mod_mono_full,NA,NA,NA,NA,NA,1.2002184021802087,0.06404478210695486
Veraa,final,NA,NA,NA,0.9193336381365883,NA,NA,0.07218879393785298,none,0.06339999999999986,vln_mod_mono_full,NA,NA,NA,NA,NA,0.9295928445181012,0.06979381586066
Yali,nonfinal,NA,NA,NA,1.233528601595205,NA,NA,0.06184769242251789,none,0.05786206896551715,vln_mod_mono_full,NA,NA,NA,NA,NA,1.3745469561854406,0.05840430581119879
Yali,final,NA,NA,NA,1.0063036559017162,NA,NA,0.0680715419129547,none,0.05786206896551715,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0965037182240067,0.06509364075220449
Yongning_Na,nonfinal,NA,NA,NA,1.214596018265192,NA,NA,0.09225312289935737,none,0.08989743589743518,vln_mod_mono_full,NA,NA,NA,NA,NA,1.1534803396866522,0.09142718726794341
Yongning_Na,final,NA,NA,NA,1.2474136880753715,NA,NA,0.09775745620667309,none,0.08989743589743518,vln_mod_mono_full,NA,NA,NA,NA,NA,1.2683996708822143,0.096888355609610885
Resigaro,nonfinal,0.2778494742423917,0.8095144947963782,1.0873639690387695,NA,0.13968197518350794,0.07788367584908758,NA,unrestricted,0.09364285714285696,vln_mod_mono_full,0.8993971642916598,1.0384415645090517,0.13904440021739184,0.07934564867881755,0.13893595682690016,NA,NA
Bora,nonfinal,0.2622751628747065,0.8593126329405828,1.1215877958152878,NA,0.12076373673391146,0.06929294755939513,NA,unrestricted,0.08342857142856917,vln_mod_mono_full,0.8690943618709923,1.01809011079812,0.14899574892712764,0.07215188744305526,0.12405643831017182,NA,NA
Bora,final,0.2582446650720489,0.8255987161603141,1.083843381232363,NA,0.12638338489865358,0.07491259572413733,NA,unrestricted,0.08342857142856917,vln_mod_mono_full,1.0116328075122638,1.0980754730880449,0.08644266557578106,0.0763363533488816,0.12824090421599818,NA,NA
Gubeeher,final,0.251653685218866,0.9187469270736052,1.1704006122924717,NA,0.10590095800547904,0.06913802150581244,NA,unrestricted,0.06458333333333262,vln_mod_mono_full,0.8535654835233331,1.1533808997636896,0.29981541624035657,0.06764861892500663,0.10340940134496275,NA,NA
Arapaho,nonfinal,0.25154725887649027,0.7448303081400331,0.996377567016523,NA,0.1427477468721628,0.08624806061739916,NA,unrestricted,0.08819999999999709,vln_mod_mono_full,0.7746636219474468,0.9333345006465876,0.15867087869914087,0.08747586428619207,0.14296616152018832,NA,NA
Resigaro,final,0.2271738362654941,0.8921413486381033,1.119315184903598,NA,0.14589092961150651,0.08409263027708598,NA,unrestricted,0.09364285714285696,vln_mod_mono_full,1.0064709398811544,1.0956603152920685,0.0891893754109141,0.08546852986234715,0.14505883801042976,NA,NA
Arapaho,final,0.22123286000450443,0.7941586233079366,1.015391483312441,NA,0.14816087159340977,0.09166118533864616,NA,unrestricted,0.08819999999999709,vln_mod_mono_full,0.9261940046125794,1.0225965381218671,0.09640253350928774,0.09259812892547187,0.14808842615946813,NA,NA
Kamas,nonfinal,0.20930710562055116,1.0843601906975997,1.2936672963181504,NA,0.18303573479933688,0.10418721778302117,NA,restricted,0.11083333333333864,vln_mod_mono_full,1.198508882106708,1.4529829449849707,0.2544740628782627,0.10364004620873384,0.18091364766037946,NA,NA
Gubeeher,nonfinal,0.19441965383970114,1.1286559302850239,1.3230755841247246,NA,0.10033539721994246,0.06357246072027589,NA,unrestricted,0.06458333333333262,vln_mod_mono_full,1.13649914969427,1.3498590054803472,0.2133598557860772,0.06212924923765781,0.09789003165761392,NA,NA
Beja,final,0.18622044966155993,0.9263822542346809,1.1126027038962407,NA,0.12757327154827527,0.07787941680812371,NA,unrestricted,0.07982608695652167,vln_mod_mono_full,1.078996748589578,1.159254742647331,0.08025799405775302,0.07715079633570963,0.12626188746826916,NA,NA
Beja,nonfinal,0.18309967746857675,0.9619890594604324,1.1450887369290086,NA,0.12260781863373671,0.07291396389358508,NA,unrestricted,0.07982608695652167,vln_mod_mono_full,1.0335700821633154,1.1344458126916201,0.10087573052830479,0.07346032477343875,0.12257141590599827,NA,NA
Dolgan,final,0.15478745624834958,0.9920081182769372,1.146795574525287,NA,0.12406742923301446,0.07545567738498421,NA,unrestricted,0.07919444444444441,vln_mod_mono_full,1.089623286149699,1.1720360930040918,0.08241280685439278,0.07468440641314221,0.12329402995340737,NA,NA
Fanbyak,final,0.15212746462970786,0.9864339873513952,1.1385614519811034,NA,0.1344237008897863,0.08536923065928835,NA,unrestricted,0.0784722222222223,vln_mod_mono_full,1.1125240148945892,1.1862870504755207,0.07376303558093156,0.0837894754370247,0.13182063856365664,NA,NA
Dolgan,nonfinal,0.14110653443955967,1.0467819255159494,1.1878884599555097,NA,0.11937225022872618,0.07076049838069584,NA,unrestricted,0.07919444444444441,vln_mod_mono_full,1.065208255914385,1.1600457755767124,0.09483751966232745,0.07104570419002158,0.11965532773028671,NA,NA
Fanbyak,nonfinal,0.1401479140972899,1.0387588341615157,1.178906748258805,NA,0.12972673989912076,0.08067226966862275,NA,unrestricted,0.0784722222222223,vln_mod_mono_full,1.1159367348518856,1.190489754582913,0.07455301973102735,0.08019403394702523,0.12822519707365715,NA,NA
Evenki,final,0.14000696929830564,1.0142475298877867,1.1542544991860932,NA,0.12544923446149706,0.07472188646739757,NA,unrestricted,0.081155172413793,vln_mod_mono_full,1.1750325512913662,1.2095169926062965,0.034484441314930336,0.0735449820188339,0.12369887868269806,NA,NA
Evenki,nonfinal,0.13965026066850975,1.0327911296399575,1.1724413903084672,NA,0.12073762991547674,0.07001028192137723,NA,unrestricted,0.081155172413793,vln_mod_mono_full,1.0906579321834364,1.1615513779719144,0.070893445788478,0.06970772245315886,0.11986161911702296,NA,NA
Movima,final,0.135625356625282,1.0448868220516074,1.1805121786768893,NA,0.12753249638249164,0.07945688737544558,NA,unrestricted,0.07758620689654977,vln_mod_mono_full,1.1136712624941758,1.1981085641314948,0.084437301637319,0.07759846277509104,0.12491203747533902,NA,NA
Svan,final,0.1296906744884506,1.062166216050891,1.1918568905393423,NA,0.14173693164121162,0.09201182544328598,NA,unrestricted,0.07960784313725494,vln_mod_mono_full,1.136586839688647,1.1905109152792193,0.05392407559057233,0.09014519623890187,0.13908347295131504,NA,NA
Ruuli,nonfinal,0.12114685679517441,1.245153246689377,1.3663001034845514,NA,0.11049426218182633,0.06963413419994918,NA,restricted,0.0696545454545437,vln_mod_mono_full,1.273481154255407,1.3800322971051493,0.10655114284974232,0.06778990672296814,0.10826647704367232,NA,NA
Svan,nonfinal,0.1169010078069888,1.118438369961683,1.235339377768672,NA,0.13658968273495498,0.08686457653702924,NA,unrestricted,0.07960784313725494,vln_mod_mono_full,1.1065408064756532,1.1727855312493318,0.0662447247736786,0.08647401451589147,0.13541229122830462,NA,NA
Movima,nonfinal,0.11635712402541538,1.113505419997913,1.2298625440233288,NA,0.1228598123367278,0.07478420332968176,NA,unrestricted,0.07758620689654977,vln_mod_mono_full,1.1520018893955708,1.2239762285410904,0.07197433914551965,0.07403077209087687,0.12134434679112481,NA,NA
Mojeno_Trinitario,nonfinal,0.09947256582913777,1.1398349039525002,1.2393074697816377,NA,0.14942945909553096,0.08955472636865464,NA,restricted,0.0928888888888894,vln_mod_mono_full,1.2584004645193048,1.238682584704387,-0.019717879814917794,0.08996293545038188,0.14897040002291445,NA,NA
Dalabon,nonfinal,NA,NA,NA,1.256808087903464,NA,NA,0.07695163559845082,none,0.06889473684210363,vln_mod_mono_full,NA,NA,NA,NA,NA,1.3012118039972265,0.0742814273097141
Dalabon,final,NA,NA,NA,1.08639899956243,NA,NA,0.08198709700551929,none,0.06889473684210363,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0454957691248268,0.07890079517547359
English,nonfinal,NA,NA,NA,1.0067819943307996,NA,NA,0.09109822623527031,none,0.0808645833333325,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0439168311866531,0.09270665649504069
English,final,NA,NA,NA,0.9648778641341099,NA,NA,0.09631220942388465,none,0.0808645833333325,vln_mod_mono_full,NA,NA,NA,NA,NA,1.1039210886689688,0.09650777081416445
Gurindji,nonfinal,NA,NA,NA,1.1362869210873214,NA,NA,0.0777666282884227,none,0.0702000000000074,vln_mod_mono_full,NA,NA,NA,NA,NA,1.233413349430279,0.07725311601615287
Gurindji,final,NA,NA,NA,0.9869178423819507,NA,NA,0.0827438937681824,none,0.0702000000000074,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0020668013401846,0.08161197810949708
Jejuan,nonfinal,NA,NA,NA,1.2058731807427543,NA,NA,0.07238904427646757,none,0.07049152542372868,vln_mod_mono_full,NA,NA,NA,NA,NA,1.2318867325333827,0.07018120873276926
Jejuan,final,NA,NA,NA,1.0500910547558246,NA,NA,0.07744821205190039,none,0.07049152542372868,vln_mod_mono_full,NA,NA,NA,NA,NA,0.9823716254770964,0.0744845533363845
Kamas,final,NA,NA,NA,1.235045584922297,NA,NA,0.11007241696339533,restricted,0.11083333333333864,vln_mod_mono_full,NA,NA,NA,NA,NA,1.3310468212450743,0.1073423923190164
Lower_Sorbian,nonfinal,NA,NA,NA,1.0201506337548458,NA,NA,0.1001372140627598,none,0.09714705882353045,vln_mod_mono_full,NA,NA,NA,NA,NA,1.010600817771934,0.1013397549693116
Lower_Sorbian,final,NA,NA,NA,1.0731975542584455,NA,NA,0.10716094759803622,none,0.09714705882353045,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0442408223734212,0.10792686294356582
Mojeno_Trinitario,final,NA,NA,NA,1.030709804943378,NA,NA,0.09470049779204111,restricted,0.0928888888888894,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0586523493230082,0.09506429976757944
Nuu,nonfinal,NA,NA,NA,0.9447086114276901,NA,NA,0.0909552050611381,none,0.0890909090909088,vln_mod_mono_full,NA,NA,NA,NA,NA,0.9895992069837156,0.08902358231479425
Nuu,final,NA,NA,NA,1.010559129379305,NA,NA,0.09766025297512378,none,0.0890909090909088,vln_mod_mono_full,NA,NA,NA,NA,NA,1.122604623664536,0.09432595271403604
Ruuli,final,NA,NA,NA,1.0391555207314611,NA,NA,0.07649131909794855,restricted,0.0696545454545437,vln_mod_mono_full,NA,NA,NA,NA,NA,0.9963028961710307,0.07472664534140247
Sadu,nonfinal,NA,NA,NA,1.049710197752255,NA,NA,0.09500887469848936,none,0.09033333333333313,vln_mod_mono_full,NA,NA,NA,NA,NA,0.9925743580474489,0.09535175387996986
Sadu,final,NA,NA,NA,1.0830604300739295,NA,NA,0.10122363558029762,none,0.09033333333333313,vln_mod_mono_full,NA,NA,NA,NA,NA,1.1085504382575273,0.10089670911401706
Sanzhi_Dargwa,nonfinal,NA,NA,NA,1.0317707999377392,NA,NA,0.07359951485960958,none,0.08172131147540972,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0497455322751037,0.07799318146248023
Sanzhi_Dargwa,final,NA,NA,NA,0.9979025430233373,NA,NA,0.07881639818695227,none,0.08172131147540972,vln_mod_mono_full,NA,NA,NA,NA,NA,1.1406602540420252,0.08190676739643168
Urum,nonfinal,NA,NA,NA,1.2419092050622398,NA,NA,0.08344685929357153,none,0.0753921568627451,vln_mod_mono_full,NA,NA,NA,NA,NA,1.3429602849157618,0.08149394553048073
Urum,final,NA,NA,NA,1.1469293956599582,NA,NA,0.0881795395850099,none,0.0753921568627451,vln_mod_mono_full,NA,NA,NA,NA,NA,1.224076270018415,0.0851243000971334
Veraa,nonfinal,NA,NA,NA,1.1482861493678602,NA,NA,0.0656951243533658,none,0.06339999999999986,vln_mod_mono_full,NA,NA,NA,NA,NA,1.2002184021802087,0.06404478210695486
Veraa,final,NA,NA,NA,0.9322058676851687,NA,NA,0.07141209371427648,none,0.06339999999999986,vln_mod_mono_full,NA,NA,NA,NA,NA,0.9295928445181012,0.06979381586066
Yali,nonfinal,NA,NA,NA,1.2556722125586186,NA,NA,0.06068439416344192,none,0.05786206896551715,vln_mod_mono_full,NA,NA,NA,NA,NA,1.3745469561854406,0.05840430581119879
Yali,final,NA,NA,NA,1.0034675844964709,NA,NA,0.06715143893693391,none,0.05786206896551715,vln_mod_mono_full,NA,NA,NA,NA,NA,1.0965037182240067,0.06509364075220449
Yongning_Na,nonfinal,NA,NA,NA,1.146173033496955,NA,NA,0.09038518152868215,none,0.08989743589743518,vln_mod_mono_full,NA,NA,NA,NA,NA,1.1534803396866522,0.09142718726794341
Yongning_Na,final,NA,NA,NA,1.181837791475601,NA,NA,0.09590370892458301,none,0.08989743589743518,vln_mod_mono_full,NA,NA,NA,NA,NA,1.2683996708822143,0.096888355609610885
